Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
viralrecon,exponential,0.05,40,45,STATIC,541.0899999999999,5, 13, 6, 0, 1, 14, 0, 0, 0, 0, 3, 11, 0, 0, 0, 4, 10, 36, 6, 2, 6, 0, 9, 0, 5, 0, 74,{c5.2xlarge=5; c5.xlarge=13; c5a.2xlarge=6; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=14; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=3; m5.xlarge=11; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=10; m5zn.xlarge=36; r5.2xlarge=6; r5.large=2; r5.xlarge=6; r5a.2xlarge=0; r5a.large=9; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=74}
viralrecon,exponential,0.05,40,45,NOML,563.0299999999997,11, 19, 8, 0, 2, 1, 0, 0, 0, 0, 30, 44, 0, 0, 13, 7, 8, 14, 7, 5, 11, 0, 4, 0, 3, 0, 18,{c5.2xlarge=11; c5.xlarge=19; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=30; m5.xlarge=44; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=13; m5zn.2xlarge=7; m5zn.large=8; m5zn.xlarge=14; r5.2xlarge=7; r5.large=5; r5.xlarge=11; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=18}
viralrecon,exponential,0.05,40,45,CUSTOMCLUSTERNOML,372.35999999999984,4, 11, 8, 0, 40, 5, 0, 72, 7, 0, 0, 4, 0, 0, 0, 4, 0, 13, 17, 0, 2, 0, 0, 0, 2, 0, 17,{c5.2xlarge=4; c5.xlarge=11; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=40; d3.xlarge=5; i3.2xlarge=0; i3.large=72; i3.xlarge=7; m5.2xlarge=0; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=13; r5.2xlarge=17; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=17}
viralrecon,exponential,0.05,40,45,TEXTDISTANCE,391.36999999999995,3, 12, 5, 0, 2, 9, 0, 5, 2, 0, 26, 48, 0, 0, 17, 4, 12, 23, 5, 5, 14, 0, 5, 0, 4, 0, 5,{c5.2xlarge=3; c5.xlarge=12; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=9; i3.2xlarge=0; i3.large=5; i3.xlarge=2; m5.2xlarge=0; m5.large=26; m5.xlarge=48; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=17; m5zn.2xlarge=4; m5zn.large=12; m5zn.xlarge=23; r5.2xlarge=5; r5.large=5; r5.xlarge=14; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=5}
viralrecon,exponential,0.05,40,45,CRITICALPATH,527.55,9, 33, 8, 0, 3, 22, 0, 0, 0, 0, 1, 3, 0, 0, 0, 28, 22, 12, 5, 2, 2, 0, 0, 0, 15, 0, 40,{c5.2xlarge=9; c5.xlarge=33; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=22; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=28; m5zn.large=22; m5zn.xlarge=12; r5.2xlarge=5; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=15; z1d.large=0; z1d.xlarge=40}
viralrecon,exponential,0.05,40,45,CRITICALPATHREVERSE,455.04999999999984,38, 33, 27, 0, 3, 18, 0, 0, 0, 0, 3, 2, 0, 0, 0, 14, 24, 15, 3, 3, 1, 0, 0, 0, 2, 0, 20,{c5.2xlarge=38; c5.xlarge=33; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=18; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=3; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=14; m5zn.large=24; m5zn.xlarge=15; r5.2xlarge=3; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=20}
viralrecon,exponential,0.05,40,45,RESHIV2,386.25999999999993,25, 30, 31, 0, 3, 20, 0, 0, 0, 0, 2, 6, 0, 0, 0, 24, 17, 13, 2, 4, 1, 0, 0, 0, 3, 0, 24,{c5.2xlarge=25; c5.xlarge=30; c5a.2xlarge=31; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=20; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=6; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=24; m5zn.large=17; m5zn.xlarge=13; r5.2xlarge=2; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=24}
viralrecon,exponential,0.05,40,45,RESHIV3,448.66999999999985,12, 35, 24, 0, 2, 16, 0, 0, 0, 0, 1, 7, 0, 0, 0, 27, 19, 18, 5, 3, 1, 0, 0, 0, 3, 0, 32,{c5.2xlarge=12; c5.xlarge=35; c5a.2xlarge=24; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=16; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=7; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=27; m5zn.large=19; m5zn.xlarge=18; r5.2xlarge=5; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=32}
viralrecon,exponential,0.05,40,45,RESHIMAX,589.7399999999998,26, 25, 9, 0, 3, 31, 0, 0, 0, 0, 2, 3, 0, 0, 0, 14, 13, 22, 4, 3, 0, 0, 0, 0, 11, 0, 39,{c5.2xlarge=26; c5.xlarge=25; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=31; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=14; m5zn.large=13; m5zn.xlarge=22; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=11; z1d.large=0; z1d.xlarge=39}
viralrecon,exponential,0.05,40,45,RESHIFCFS,454.1599999999999,37, 22, 10, 0, 2, 22, 0, 0, 0, 0, 2, 5, 0, 0, 0, 28, 24, 16, 5, 2, 0, 0, 0, 0, 2, 0, 29,{c5.2xlarge=37; c5.xlarge=22; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=22; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=28; m5zn.large=24; m5zn.xlarge=16; r5.2xlarge=5; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=29}
viralrecon,exponential,0.05,40,46,MINMIN,652.0799999999999,6, 20, 9, 0, 2, 36, 0, 0, 2, 0, 3, 16, 0, 0, 0, 19, 13, 24, 8, 5, 11, 0, 5, 0, 4, 0, 23,{c5.2xlarge=6; c5.xlarge=20; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=36; i3.2xlarge=0; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=3; m5.xlarge=16; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=19; m5zn.large=13; m5zn.xlarge=24; r5.2xlarge=8; r5.large=5; r5.xlarge=11; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=23}
viralrecon,exponential,0.05,40,46,MAXMIN,614.0399999999998,0, 0, 7, 25, 9, 33, 4, 0, 1, 11, 18, 12, 10, 3, 0, 6, 18, 0, 6, 4, 9, 7, 6, 13, 0, 4, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=7; c5a.xlarge=25; d3.2xlarge=9; d3.xlarge=33; i3.2xlarge=4; i3.large=0; i3.xlarge=1; m5.2xlarge=11; m5.large=18; m5.xlarge=12; m5a.2xlarge=10; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=18; m5zn.xlarge=0; r5.2xlarge=6; r5.large=4; r5.xlarge=9; r5a.2xlarge=7; r5a.large=6; r5a.xlarge=13; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=0}
viralrecon,exponential,0.05,40,46,MCT,653.93,0, 0, 9, 21, 4, 38, 2, 0, 0, 10, 11, 9, 12, 3, 0, 23, 16, 0, 3, 4, 8, 1, 2, 23, 0, 7, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=9; c5a.xlarge=21; d3.2xlarge=4; d3.xlarge=38; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=10; m5.large=11; m5.xlarge=9; m5a.2xlarge=12; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=23; m5zn.large=16; m5zn.xlarge=0; r5.2xlarge=3; r5.large=4; r5.xlarge=8; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=23; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=0}
viralrecon,exponential,0.05,40,46,ROUNDROBIN,586.5699999999998,0, 0, 7, 2, 6, 65, 4, 3, 4, 8, 9, 6, 20, 4, 0, 23, 1, 0, 2, 0, 0, 7, 6, 28, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=7; c5a.xlarge=2; d3.2xlarge=6; d3.xlarge=65; i3.2xlarge=4; i3.large=3; i3.xlarge=4; m5.2xlarge=8; m5.large=9; m5.xlarge=6; m5a.2xlarge=20; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=23; m5zn.large=1; m5zn.xlarge=0; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=7; r5a.large=6; r5a.xlarge=28; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,46,STATIC,539.1999999999998,0, 0, 34, 10, 4, 51, 1, 0, 0, 6, 10, 9, 4, 3, 0, 6, 32, 0, 4, 4, 5, 3, 0, 12, 0, 7, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=34; c5a.xlarge=10; d3.2xlarge=4; d3.xlarge=51; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=6; m5.large=10; m5.xlarge=9; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=32; m5zn.xlarge=0; r5.2xlarge=4; r5.large=4; r5.xlarge=5; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=12; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=0}
viralrecon,exponential,0.05,40,46,NOML,329.86999999999983,0, 0, 8, 17, 4, 0, 0, 0, 0, 38, 44, 24, 13, 7, 2, 4, 17, 0, 5, 3, 7, 3, 2, 0, 0, 7, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=17; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=38; m5.large=44; m5.xlarge=24; m5a.2xlarge=13; m5a.large=7; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=17; m5zn.xlarge=0; r5.2xlarge=5; r5.large=3; r5.xlarge=7; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=0}
viralrecon,exponential,0.05,40,46,CUSTOMCLUSTERNOML,464.94999999999976,0, 0, 4, 10, 100, 19, 5, 1, 0, 23, 1, 11, 1, 0, 0, 4, 3, 0, 13, 0, 9, 0, 0, 0, 0, 1, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=10; d3.2xlarge=100; d3.xlarge=19; i3.2xlarge=5; i3.large=1; i3.xlarge=0; m5.2xlarge=23; m5.large=1; m5.xlarge=11; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=13; r5.large=0; r5.xlarge=9; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.05,40,46,TEXTDISTANCE,485.05999999999983,0, 0, 5, 12, 1, 8, 2, 1, 0, 25, 60, 18, 9, 32, 7, 4, 5, 0, 5, 3, 4, 3, 0, 1, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=12; d3.2xlarge=1; d3.xlarge=8; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=25; m5.large=60; m5.xlarge=18; m5a.2xlarge=9; m5a.large=32; m5a.xlarge=7; m5zn.2xlarge=4; m5zn.large=5; m5zn.xlarge=0; r5.2xlarge=5; r5.large=3; r5.xlarge=4; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,46,CRITICALPATH,327.0899999999999,0, 0, 5, 19, 33, 42, 1, 0, 0, 8, 8, 4, 0, 0, 0, 17, 36, 0, 6, 4, 3, 0, 1, 0, 0, 18, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=19; d3.2xlarge=33; d3.xlarge=42; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=8; m5.large=8; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=17; m5zn.large=36; m5zn.xlarge=0; r5.2xlarge=6; r5.large=4; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=18; z1d.xlarge=0}
viralrecon,exponential,0.05,40,46,CRITICALPATHREVERSE,458.5599999999999,0, 0, 30, 67, 11, 14, 0, 1, 0, 8, 2, 4, 0, 0, 0, 17, 31, 0, 4, 3, 3, 0, 0, 0, 0, 10, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=30; c5a.xlarge=67; d3.2xlarge=11; d3.xlarge=14; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=8; m5.large=2; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=17; m5zn.large=31; m5zn.xlarge=0; r5.2xlarge=4; r5.large=3; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=0}
viralrecon,exponential,0.05,40,46,RESHIV2,454.7199999999999,0, 0, 19, 65, 12, 29, 1, 0, 0, 11, 9, 6, 0, 0, 0, 15, 18, 0, 5, 5, 4, 0, 2, 0, 0, 5, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=19; c5a.xlarge=65; d3.2xlarge=12; d3.xlarge=29; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=11; m5.large=9; m5.xlarge=6; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=15; m5zn.large=18; m5zn.xlarge=0; r5.2xlarge=5; r5.large=5; r5.xlarge=4; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=0}
viralrecon,exponential,0.05,40,46,RESHIV3,454.71999999999997,0, 0, 25, 65, 13, 22, 3, 0, 0, 10, 9, 7, 0, 0, 0, 7, 18, 0, 5, 5, 4, 0, 2, 0, 0, 11, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=25; c5a.xlarge=65; d3.2xlarge=13; d3.xlarge=22; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=10; m5.large=9; m5.xlarge=7; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=18; m5zn.xlarge=0; r5.2xlarge=5; r5.large=5; r5.xlarge=4; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=0}
viralrecon,exponential,0.05,40,46,RESHIMAX,370.2399999999998,0, 0, 10, 64, 20, 43, 1, 0, 0, 7, 9, 3, 0, 0, 0, 6, 17, 0, 6, 5, 2, 0, 0, 0, 0, 12, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=10; c5a.xlarge=64; d3.2xlarge=20; d3.xlarge=43; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=7; m5.large=9; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=17; m5zn.xlarge=0; r5.2xlarge=6; r5.large=5; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=0}
viralrecon,exponential,0.05,40,46,RESHIFCFS,460.7699999999998,0, 0, 21, 75, 10, 19, 1, 0, 0, 9, 6, 3, 0, 0, 0, 7, 31, 0, 4, 4, 2, 0, 0, 0, 0, 13, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=21; c5a.xlarge=75; d3.2xlarge=10; d3.xlarge=19; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=9; m5.large=6; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=31; m5zn.xlarge=0; r5.2xlarge=4; r5.large=4; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=0}
viralrecon,exponential,0.05,40,47,MINMIN,657.3599999999999,0, 0, 26, 15, 6, 29, 2, 0, 0, 7, 8, 10, 8, 1, 0, 23, 27, 0, 4, 3, 2, 2, 5, 20, 0, 8, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=26; c5a.xlarge=15; d3.2xlarge=6; d3.xlarge=29; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=7; m5.large=8; m5.xlarge=10; m5a.2xlarge=8; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=23; m5zn.large=27; m5zn.xlarge=0; r5.2xlarge=4; r5.large=3; r5.xlarge=2; r5a.2xlarge=2; r5a.large=5; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=0}
viralrecon,exponential,0.05,40,47,MAXMIN,523.3799999999999,10, 5, 0, 37, 10, 13, 0, 3, 1, 0, 10, 27, 5, 2, 0, 10, 3, 13, 5, 8, 2, 0, 5, 11, 0, 22, 4,{c5.2xlarge=10; c5.xlarge=5; c5a.2xlarge=0; c5a.xlarge=37; d3.2xlarge=10; d3.xlarge=13; i3.2xlarge=0; i3.large=3; i3.xlarge=1; m5.2xlarge=0; m5.large=10; m5.xlarge=27; m5a.2xlarge=5; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=3; m5zn.xlarge=13; r5.2xlarge=5; r5.large=8; r5.xlarge=2; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=11; z1d.2xlarge=0; z1d.large=22; z1d.xlarge=4}
viralrecon,exponential,0.05,40,47,MCT,585.41,12, 5, 0, 40, 4, 9, 0, 0, 1, 0, 6, 31, 4, 1, 0, 18, 10, 9, 4, 8, 6, 0, 4, 9, 0, 22, 3,{c5.2xlarge=12; c5.xlarge=5; c5a.2xlarge=0; c5a.xlarge=40; d3.2xlarge=4; d3.xlarge=9; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=0; m5.large=6; m5.xlarge=31; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=18; m5zn.large=10; m5zn.xlarge=9; r5.2xlarge=4; r5.large=8; r5.xlarge=6; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=22; z1d.xlarge=3}
viralrecon,exponential,0.05,40,47,ROUNDROBIN,525.9499999999998,4, 0, 0, 44, 5, 20, 0, 3, 4, 0, 2, 50, 11, 0, 0, 24, 11, 0, 1, 6, 0, 0, 2, 7, 0, 11, 1,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=44; d3.2xlarge=5; d3.xlarge=20; i3.2xlarge=0; i3.large=3; i3.xlarge=4; m5.2xlarge=0; m5.large=2; m5.xlarge=50; m5a.2xlarge=11; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=24; m5zn.large=11; m5zn.xlarge=0; r5.2xlarge=1; r5.large=6; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=1}
viralrecon,exponential,0.05,40,47,STATIC,607.3099999999998,13, 2, 0, 27, 3, 4, 0, 0, 0, 0, 7, 48, 3, 1, 0, 22, 6, 13, 1, 5, 2, 0, 5, 3, 0, 36, 5,{c5.2xlarge=13; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=27; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=7; m5.xlarge=48; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=22; m5zn.large=6; m5zn.xlarge=13; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=36; z1d.xlarge=5}
viralrecon,exponential,0.05,40,47,NOML,326.4299999999997,8, 17, 0, 29, 3, 0, 0, 0, 0, 0, 56, 27, 17, 2, 0, 9, 6, 9, 4, 2, 2, 0, 0, 0, 0, 10, 4,{c5.2xlarge=8; c5.xlarge=17; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=56; m5.xlarge=27; m5a.2xlarge=17; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=6; m5zn.xlarge=9; r5.2xlarge=4; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=4}
viralrecon,exponential,0.05,40,47,CUSTOMCLUSTERNOML,359.20999999999987,4, 7, 0, 20, 93, 12, 0, 3, 1, 0, 1, 6, 0, 0, 0, 9, 2, 10, 27, 0, 3, 0, 0, 0, 0, 2, 5,{c5.2xlarge=4; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=20; d3.2xlarge=93; d3.xlarge=12; i3.2xlarge=0; i3.large=3; i3.xlarge=1; m5.2xlarge=0; m5.large=1; m5.xlarge=6; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=2; m5zn.xlarge=10; r5.2xlarge=27; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=5}
viralrecon,exponential,0.05,40,47,TEXTDISTANCE,390.95999999999975,3, 7, 0, 15, 0, 0, 0, 1, 0, 0, 66, 24, 23, 19, 0, 12, 5, 16, 1, 4, 4, 1, 0, 1, 0, 0, 3,{c5.2xlarge=3; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=15; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=66; m5.xlarge=24; m5a.2xlarge=23; m5a.large=19; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=5; m5zn.xlarge=16; r5.2xlarge=1; r5.large=4; r5.xlarge=4; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
viralrecon,exponential,0.05,40,47,CRITICALPATH,326.4599999999999,4, 15, 0, 57, 9, 16, 0, 0, 0, 0, 4, 1, 0, 0, 0, 31, 16, 20, 6, 3, 0, 0, 0, 0, 0, 13, 11,{c5.2xlarge=4; c5.xlarge=15; c5a.2xlarge=0; c5a.xlarge=57; d3.2xlarge=9; d3.xlarge=16; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=4; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=31; m5zn.large=16; m5zn.xlarge=20; r5.2xlarge=6; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=11}
viralrecon,exponential,0.05,40,47,CRITICALPATHREVERSE,453.2399999999998,25, 4, 0, 75, 8, 11, 0, 0, 0, 0, 3, 1, 0, 0, 0, 21, 10, 16, 6, 4, 0, 0, 0, 0, 0, 15, 6,{c5.2xlarge=25; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=75; d3.2xlarge=8; d3.xlarge=11; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=3; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=21; m5zn.large=10; m5zn.xlarge=16; r5.2xlarge=6; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=15; z1d.xlarge=6}
viralrecon,exponential,0.05,40,47,RESHIV2,385.63999999999993,13, 8, 0, 85, 14, 17, 0, 0, 0, 0, 4, 1, 0, 0, 0, 16, 8, 13, 5, 4, 2, 0, 0, 0, 0, 14, 2,{c5.2xlarge=13; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=85; d3.2xlarge=14; d3.xlarge=17; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=4; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=16; m5zn.large=8; m5zn.xlarge=13; r5.2xlarge=5; r5.large=4; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=2}
