Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
viralrecon,normal,0.15,40,33,CRITICALPATHREVERSE,364.1899999999999,32, 14, 12, 12, 6, 5, 6, 8, 0, 15, 0, 0, 3, 4, 7, 10, 9, 12, 0, 9, 7, 4, 8, 0, 0, 6, 16,{c5.2xlarge=32; c5.xlarge=14; c5a.2xlarge=12; c5a.xlarge=12; d3.2xlarge=6; d3.xlarge=5; i3.2xlarge=6; i3.large=8; i3.xlarge=0; m5.2xlarge=15; m5.large=0; m5.xlarge=0; m5a.2xlarge=3; m5a.large=4; m5a.xlarge=7; m5zn.2xlarge=10; m5zn.large=9; m5zn.xlarge=12; r5.2xlarge=0; r5.large=9; r5.xlarge=7; r5a.2xlarge=4; r5a.large=8; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=16}
viralrecon,normal,0.15,40,33,RESHIV2,353.56999999999994,28, 14, 9, 8, 9, 6, 12, 11, 0, 14, 0, 0, 3, 6, 9, 12, 4, 5, 0, 9, 8, 5, 8, 0, 0, 7, 19,{c5.2xlarge=28; c5.xlarge=14; c5a.2xlarge=9; c5a.xlarge=8; d3.2xlarge=9; d3.xlarge=6; i3.2xlarge=12; i3.large=11; i3.xlarge=0; m5.2xlarge=14; m5.large=0; m5.xlarge=0; m5a.2xlarge=3; m5a.large=6; m5a.xlarge=9; m5zn.2xlarge=12; m5zn.large=4; m5zn.xlarge=5; r5.2xlarge=0; r5.large=9; r5.xlarge=8; r5a.2xlarge=5; r5a.large=8; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=19}
viralrecon,normal,0.15,40,33,RESHIV3,360.52,28, 17, 8, 8, 9, 10, 7, 4, 0, 14, 0, 0, 4, 6, 7, 14, 8, 6, 0, 10, 14, 6, 3, 0, 0, 8, 14,{c5.2xlarge=28; c5.xlarge=17; c5a.2xlarge=8; c5a.xlarge=8; d3.2xlarge=9; d3.xlarge=10; i3.2xlarge=7; i3.large=4; i3.xlarge=0; m5.2xlarge=14; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=6; m5a.xlarge=7; m5zn.2xlarge=14; m5zn.large=8; m5zn.xlarge=6; r5.2xlarge=0; r5.large=10; r5.xlarge=14; r5a.2xlarge=6; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=14}
viralrecon,normal,0.15,40,33,RESHIMAX,329.2799999999999,19, 17, 4, 17, 9, 14, 8, 11, 0, 8, 0, 0, 8, 4, 5, 15, 10, 8, 0, 6, 5, 9, 9, 0, 0, 7, 12,{c5.2xlarge=19; c5.xlarge=17; c5a.2xlarge=4; c5a.xlarge=17; d3.2xlarge=9; d3.xlarge=14; i3.2xlarge=8; i3.large=11; i3.xlarge=0; m5.2xlarge=8; m5.large=0; m5.xlarge=0; m5a.2xlarge=8; m5a.large=4; m5a.xlarge=5; m5zn.2xlarge=15; m5zn.large=10; m5zn.xlarge=8; r5.2xlarge=0; r5.large=6; r5.xlarge=5; r5a.2xlarge=9; r5a.large=9; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=12}
viralrecon,normal,0.15,40,33,RESHIFCFS,562.2499999999999,28, 19, 7, 11, 8, 11, 8, 7, 0, 11, 0, 0, 3, 5, 3, 15, 10, 7, 0, 9, 10, 5, 7, 0, 0, 8, 13,{c5.2xlarge=28; c5.xlarge=19; c5a.2xlarge=7; c5a.xlarge=11; d3.2xlarge=8; d3.xlarge=11; i3.2xlarge=8; i3.large=7; i3.xlarge=0; m5.2xlarge=11; m5.large=0; m5.xlarge=0; m5a.2xlarge=3; m5a.large=5; m5a.xlarge=3; m5zn.2xlarge=15; m5zn.large=10; m5zn.xlarge=7; r5.2xlarge=0; r5.large=9; r5.xlarge=10; r5a.2xlarge=5; r5a.large=7; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=13}
viralrecon,normal,0.15,40,34,MINMIN,583.56,29, 28, 9, 9, 9, 5, 5, 0, 0, 11, 0, 0, 0, 11, 0, 18, 10, 7, 0, 12, 23, 0, 1, 0, 0, 7, 12,{c5.2xlarge=29; c5.xlarge=28; c5a.2xlarge=9; c5a.xlarge=9; d3.2xlarge=9; d3.xlarge=5; i3.2xlarge=5; i3.large=0; i3.xlarge=0; m5.2xlarge=11; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=11; m5a.xlarge=0; m5zn.2xlarge=18; m5zn.large=10; m5zn.xlarge=7; r5.2xlarge=0; r5.large=12; r5.xlarge=23; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=12}
viralrecon,normal,0.15,40,34,MAXMIN,566.7199999999999,0, 22, 0, 15, 9, 3, 3, 1, 0, 7, 0, 8, 6, 0, 0, 33, 19, 7, 7, 0, 20, 20, 0, 3, 5, 18, 0,{c5.2xlarge=0; c5.xlarge=22; c5a.2xlarge=0; c5a.xlarge=15; d3.2xlarge=9; d3.xlarge=3; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=7; m5.large=0; m5.xlarge=8; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=33; m5zn.large=19; m5zn.xlarge=7; r5.2xlarge=7; r5.large=0; r5.xlarge=20; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=5; z1d.large=18; z1d.xlarge=0}
viralrecon,normal,0.15,40,34,MCT,573.56,0, 20, 0, 11, 3, 4, 15, 0, 3, 7, 0, 4, 3, 0, 0, 34, 20, 7, 4, 0, 17, 29, 0, 2, 3, 20, 0,{c5.2xlarge=0; c5.xlarge=20; c5a.2xlarge=0; c5a.xlarge=11; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=15; i3.large=0; i3.xlarge=3; m5.2xlarge=7; m5.large=0; m5.xlarge=4; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=34; m5zn.large=20; m5zn.xlarge=7; r5.2xlarge=4; r5.large=0; r5.xlarge=17; r5a.2xlarge=29; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=20; z1d.xlarge=0}
viralrecon,normal,0.15,40,34,ROUNDROBIN,567.2999999999998,0, 2, 0, 15, 11, 0, 29, 3, 1, 0, 0, 6, 2, 0, 0, 42, 9, 1, 7, 0, 11, 41, 0, 13, 0, 13, 0,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=15; d3.2xlarge=11; d3.xlarge=0; i3.2xlarge=29; i3.large=3; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=6; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=42; m5zn.large=9; m5zn.xlarge=1; r5.2xlarge=7; r5.large=0; r5.xlarge=11; r5a.2xlarge=41; r5a.large=0; r5a.xlarge=13; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=0}
viralrecon,normal,0.15,40,34,STATIC,604.3299999999999,0, 13, 0, 10, 1, 2, 7, 0, 1, 3, 0, 4, 3, 0, 0, 30, 27, 11, 5, 0, 17, 44, 0, 0, 5, 22, 0,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=0; c5a.xlarge=10; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=7; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=4; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=30; m5zn.large=27; m5zn.xlarge=11; r5.2xlarge=5; r5.large=0; r5.xlarge=17; r5a.2xlarge=44; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=22; z1d.xlarge=0}
viralrecon,normal,0.15,40,34,NOML,564.9499999999998,0, 27, 0, 6, 10, 5, 3, 13, 8, 7, 0, 12, 10, 0, 0, 20, 20, 6, 7, 0, 12, 9, 0, 6, 8, 16, 0,{c5.2xlarge=0; c5.xlarge=27; c5a.2xlarge=0; c5a.xlarge=6; d3.2xlarge=10; d3.xlarge=5; i3.2xlarge=3; i3.large=13; i3.xlarge=8; m5.2xlarge=7; m5.large=0; m5.xlarge=12; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=20; m5zn.large=20; m5zn.xlarge=6; r5.2xlarge=7; r5.large=0; r5.xlarge=12; r5a.2xlarge=9; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=8; z1d.large=16; z1d.xlarge=0}
viralrecon,normal,0.15,40,34,CUSTOMCLUSTERNOML,341.61999999999995,0, 22, 0, 7, 7, 8, 11, 6, 2, 13, 0, 7, 10, 0, 0, 23, 9, 13, 20, 0, 14, 4, 0, 11, 11, 8, 0,{c5.2xlarge=0; c5.xlarge=22; c5a.2xlarge=0; c5a.xlarge=7; d3.2xlarge=7; d3.xlarge=8; i3.2xlarge=11; i3.large=6; i3.xlarge=2; m5.2xlarge=13; m5.large=0; m5.xlarge=7; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=23; m5zn.large=9; m5zn.xlarge=13; r5.2xlarge=20; r5.large=0; r5.xlarge=14; r5a.2xlarge=4; r5a.large=0; r5a.xlarge=11; z1d.2xlarge=11; z1d.large=8; z1d.xlarge=0}
viralrecon,normal,0.15,40,34,TEXTDISTANCE,354.7799999999999,0, 10, 0, 7, 7, 7, 14, 12, 7, 18, 0, 16, 7, 0, 0, 24, 15, 9, 7, 0, 15, 11, 0, 4, 7, 8, 0,{c5.2xlarge=0; c5.xlarge=10; c5a.2xlarge=0; c5a.xlarge=7; d3.2xlarge=7; d3.xlarge=7; i3.2xlarge=14; i3.large=12; i3.xlarge=7; m5.2xlarge=18; m5.large=0; m5.xlarge=16; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=24; m5zn.large=15; m5zn.xlarge=9; r5.2xlarge=7; r5.large=0; r5.xlarge=15; r5a.2xlarge=11; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=7; z1d.large=8; z1d.xlarge=0}
viralrecon,normal,0.15,40,34,CRITICALPATH,336.22999999999985,0, 25, 0, 10, 11, 6, 8, 6, 9, 7, 0, 6, 8, 0, 0, 23, 23, 11, 9, 0, 5, 11, 0, 11, 7, 10, 0,{c5.2xlarge=0; c5.xlarge=25; c5a.2xlarge=0; c5a.xlarge=10; d3.2xlarge=11; d3.xlarge=6; i3.2xlarge=8; i3.large=6; i3.xlarge=9; m5.2xlarge=7; m5.large=0; m5.xlarge=6; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=23; m5zn.large=23; m5zn.xlarge=11; r5.2xlarge=9; r5.large=0; r5.xlarge=5; r5a.2xlarge=11; r5a.large=0; r5a.xlarge=11; z1d.2xlarge=7; z1d.large=10; z1d.xlarge=0}
viralrecon,normal,0.15,40,34,CRITICALPATHREVERSE,365.5099999999999,0, 26, 0, 11, 8, 6, 7, 4, 8, 14, 0, 9, 7, 0, 0, 26, 21, 7, 8, 0, 6, 11, 0, 6, 7, 14, 0,{c5.2xlarge=0; c5.xlarge=26; c5a.2xlarge=0; c5a.xlarge=11; d3.2xlarge=8; d3.xlarge=6; i3.2xlarge=7; i3.large=4; i3.xlarge=8; m5.2xlarge=14; m5.large=0; m5.xlarge=9; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=26; m5zn.large=21; m5zn.xlarge=7; r5.2xlarge=8; r5.large=0; r5.xlarge=6; r5a.2xlarge=11; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=7; z1d.large=14; z1d.xlarge=0}
viralrecon,normal,0.15,40,34,RESHIV2,362.3499999999999,0, 23, 0, 9, 4, 10, 10, 4, 9, 12, 0, 14, 4, 0, 0, 24, 19, 6, 9, 0, 9, 8, 0, 11, 6, 14, 0,{c5.2xlarge=0; c5.xlarge=23; c5a.2xlarge=0; c5a.xlarge=9; d3.2xlarge=4; d3.xlarge=10; i3.2xlarge=10; i3.large=4; i3.xlarge=9; m5.2xlarge=12; m5.large=0; m5.xlarge=14; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=24; m5zn.large=19; m5zn.xlarge=6; r5.2xlarge=9; r5.large=0; r5.xlarge=9; r5a.2xlarge=8; r5a.large=0; r5a.xlarge=11; z1d.2xlarge=6; z1d.large=14; z1d.xlarge=0}
viralrecon,normal,0.15,40,34,RESHIV3,362.4399999999999,0, 22, 0, 12, 10, 9, 2, 13, 6, 11, 0, 7, 8, 0, 0, 28, 17, 10, 12, 0, 10, 7, 0, 4, 4, 14, 0,{c5.2xlarge=0; c5.xlarge=22; c5a.2xlarge=0; c5a.xlarge=12; d3.2xlarge=10; d3.xlarge=9; i3.2xlarge=2; i3.large=13; i3.xlarge=6; m5.2xlarge=11; m5.large=0; m5.xlarge=7; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=28; m5zn.large=17; m5zn.xlarge=10; r5.2xlarge=12; r5.large=0; r5.xlarge=10; r5a.2xlarge=7; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=4; z1d.large=14; z1d.xlarge=0}
viralrecon,normal,0.15,40,34,RESHIMAX,365.55999999999995,0, 22, 0, 9, 11, 11, 7, 8, 4, 4, 0, 12, 9, 0, 0, 24, 19, 7, 9, 0, 10, 7, 0, 7, 11, 14, 0,{c5.2xlarge=0; c5.xlarge=22; c5a.2xlarge=0; c5a.xlarge=9; d3.2xlarge=11; d3.xlarge=11; i3.2xlarge=7; i3.large=8; i3.xlarge=4; m5.2xlarge=4; m5.large=0; m5.xlarge=12; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=24; m5zn.large=19; m5zn.xlarge=7; r5.2xlarge=9; r5.large=0; r5.xlarge=10; r5a.2xlarge=7; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=11; z1d.large=14; z1d.xlarge=0}
viralrecon,normal,0.15,40,34,RESHIFCFS,365.18999999999994,0, 20, 0, 15, 6, 10, 9, 9, 9, 11, 0, 8, 7, 0, 0, 27, 20, 9, 7, 0, 7, 5, 0, 5, 4, 17, 0,{c5.2xlarge=0; c5.xlarge=20; c5a.2xlarge=0; c5a.xlarge=15; d3.2xlarge=6; d3.xlarge=10; i3.2xlarge=9; i3.large=9; i3.xlarge=9; m5.2xlarge=11; m5.large=0; m5.xlarge=8; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=27; m5zn.large=20; m5zn.xlarge=9; r5.2xlarge=7; r5.large=0; r5.xlarge=7; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=17; z1d.xlarge=0}
viralrecon,normal,0.15,40,35,MINMIN,561.7099999999999,0, 16, 0, 10, 4, 2, 15, 0, 3, 7, 0, 5, 3, 0, 0, 38, 19, 6, 7, 0, 13, 28, 0, 5, 5, 20, 0,{c5.2xlarge=0; c5.xlarge=16; c5a.2xlarge=0; c5a.xlarge=10; d3.2xlarge=4; d3.xlarge=2; i3.2xlarge=15; i3.large=0; i3.xlarge=3; m5.2xlarge=7; m5.large=0; m5.xlarge=5; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=38; m5zn.large=19; m5zn.xlarge=6; r5.2xlarge=7; r5.large=0; r5.xlarge=13; r5a.2xlarge=28; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=5; z1d.large=20; z1d.xlarge=0}
viralrecon,normal,0.15,40,35,MAXMIN,531.7299999999999,4, 17, 54, 0, 0, 5, 0, 2, 10, 2, 0, 9, 16, 4, 5, 13, 0, 13, 6, 3, 0, 16, 7, 5, 8, 7, 0,{c5.2xlarge=4; c5.xlarge=17; c5a.2xlarge=54; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=0; i3.large=2; i3.xlarge=10; m5.2xlarge=2; m5.large=0; m5.xlarge=9; m5a.2xlarge=16; m5a.large=4; m5a.xlarge=5; m5zn.2xlarge=13; m5zn.large=0; m5zn.xlarge=13; r5.2xlarge=6; r5.large=3; r5.xlarge=0; r5a.2xlarge=16; r5a.large=7; r5a.xlarge=5; z1d.2xlarge=8; z1d.large=7; z1d.xlarge=0}
viralrecon,normal,0.15,40,35,MCT,567.2399999999999,12, 13, 31, 0, 0, 4, 0, 0, 6, 3, 0, 8, 7, 3, 4, 22, 0, 8, 4, 4, 0, 32, 8, 4, 9, 23, 0,{c5.2xlarge=12; c5.xlarge=13; c5a.2xlarge=31; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=0; i3.xlarge=6; m5.2xlarge=3; m5.large=0; m5.xlarge=8; m5a.2xlarge=7; m5a.large=3; m5a.xlarge=4; m5zn.2xlarge=22; m5zn.large=0; m5zn.xlarge=8; r5.2xlarge=4; r5.large=4; r5.xlarge=0; r5a.2xlarge=32; r5a.large=8; r5a.xlarge=4; z1d.2xlarge=9; z1d.large=23; z1d.xlarge=0}
viralrecon,normal,0.15,40,35,ROUNDROBIN,605.4299999999997,9, 14, 67, 0, 0, 1, 0, 2, 20, 7, 0, 1, 11, 0, 19, 2, 0, 0, 3, 0, 0, 25, 5, 1, 0, 19, 0,{c5.2xlarge=9; c5.xlarge=14; c5a.2xlarge=67; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=20; m5.2xlarge=7; m5.large=0; m5.xlarge=1; m5a.2xlarge=11; m5a.large=0; m5a.xlarge=19; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=0; r5a.2xlarge=25; r5a.large=5; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=19; z1d.xlarge=0}
viralrecon,normal,0.15,40,35,STATIC,530.9699999999998,10, 9, 76, 0, 0, 4, 0, 0, 4, 8, 0, 5, 3, 2, 0, 22, 0, 15, 5, 3, 0, 9, 5, 0, 9, 17, 0,{c5.2xlarge=10; c5.xlarge=9; c5a.2xlarge=76; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=0; i3.xlarge=4; m5.2xlarge=8; m5.large=0; m5.xlarge=5; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=22; m5zn.large=0; m5zn.xlarge=15; r5.2xlarge=5; r5.large=3; r5.xlarge=0; r5a.2xlarge=9; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=9; z1d.large=17; z1d.xlarge=0}
viralrecon,normal,0.15,40,35,NOML,330.86999999999995,10, 20, 27, 0, 0, 3, 0, 10, 5, 4, 0, 9, 10, 4, 5, 14, 0, 11, 13, 11, 0, 8, 13, 7, 14, 8, 0,{c5.2xlarge=10; c5.xlarge=20; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=10; i3.xlarge=5; m5.2xlarge=4; m5.large=0; m5.xlarge=9; m5a.2xlarge=10; m5a.large=4; m5a.xlarge=5; m5zn.2xlarge=14; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=13; r5.large=11; r5.xlarge=0; r5a.2xlarge=8; r5a.large=13; r5a.xlarge=7; z1d.2xlarge=14; z1d.large=8; z1d.xlarge=0}
viralrecon,normal,0.15,40,35,CUSTOMCLUSTERNOML,338.8899999999999,6, 15, 28, 0, 0, 10, 0, 3, 6, 16, 0, 11, 10, 9, 8, 9, 0, 10, 14, 7, 0, 8, 10, 6, 12, 8, 0,{c5.2xlarge=6; c5.xlarge=15; c5a.2xlarge=28; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=10; i3.2xlarge=0; i3.large=3; i3.xlarge=6; m5.2xlarge=16; m5.large=0; m5.xlarge=11; m5a.2xlarge=10; m5a.large=9; m5a.xlarge=8; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=14; r5.large=7; r5.xlarge=0; r5a.2xlarge=8; r5a.large=10; r5a.xlarge=6; z1d.2xlarge=12; z1d.large=8; z1d.xlarge=0}
viralrecon,normal,0.15,40,35,TEXTDISTANCE,543.9099999999999,4, 16, 14, 0, 0, 3, 0, 12, 9, 9, 0, 15, 17, 8, 13, 8, 0, 15, 6, 9, 0, 6, 11, 6, 18, 6, 0,{c5.2xlarge=4; c5.xlarge=16; c5a.2xlarge=14; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=12; i3.xlarge=9; m5.2xlarge=9; m5.large=0; m5.xlarge=15; m5a.2xlarge=17; m5a.large=8; m5a.xlarge=13; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=15; r5.2xlarge=6; r5.large=9; r5.xlarge=0; r5a.2xlarge=6; r5a.large=11; r5a.xlarge=6; z1d.2xlarge=18; z1d.large=6; z1d.xlarge=0}
viralrecon,normal,0.15,40,35,CRITICALPATH,330.6599999999999,14, 16, 20, 0, 0, 4, 0, 4, 10, 6, 0, 15, 6, 6, 7, 15, 0, 7, 9, 11, 0, 4, 12, 12, 15, 10, 0,{c5.2xlarge=14; c5.xlarge=16; c5a.2xlarge=20; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=4; i3.xlarge=10; m5.2xlarge=6; m5.large=0; m5.xlarge=15; m5a.2xlarge=6; m5a.large=6; m5a.xlarge=7; m5zn.2xlarge=15; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=9; r5.large=11; r5.xlarge=0; r5a.2xlarge=4; r5a.large=12; r5a.xlarge=12; z1d.2xlarge=15; z1d.large=10; z1d.xlarge=0}
viralrecon,normal,0.15,40,35,CRITICALPATHREVERSE,376.11999999999995,13, 16, 29, 0, 0, 4, 0, 4, 8, 5, 0, 7, 15, 11, 11, 16, 0, 10, 10, 8, 0, 8, 8, 6, 8, 8, 0,{c5.2xlarge=13; c5.xlarge=16; c5a.2xlarge=29; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=4; i3.xlarge=8; m5.2xlarge=5; m5.large=0; m5.xlarge=7; m5a.2xlarge=15; m5a.large=11; m5a.xlarge=11; m5zn.2xlarge=16; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=10; r5.large=8; r5.xlarge=0; r5a.2xlarge=8; r5a.large=8; r5a.xlarge=6; z1d.2xlarge=8; z1d.large=8; z1d.xlarge=0}
viralrecon,normal,0.15,40,35,RESHIV2,563.4599999999999,9, 17, 28, 0, 0, 9, 0, 9, 8, 6, 0, 10, 7, 11, 7, 10, 0, 8, 6, 9, 0, 8, 9, 8, 15, 11, 0,{c5.2xlarge=9; c5.xlarge=17; c5a.2xlarge=28; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=9; i3.2xlarge=0; i3.large=9; i3.xlarge=8; m5.2xlarge=6; m5.large=0; m5.xlarge=10; m5a.2xlarge=7; m5a.large=11; m5a.xlarge=7; m5zn.2xlarge=10; m5zn.large=0; m5zn.xlarge=8; r5.2xlarge=6; r5.large=9; r5.xlarge=0; r5a.2xlarge=8; r5a.large=9; r5a.xlarge=8; z1d.2xlarge=15; z1d.large=11; z1d.xlarge=0}
viralrecon,normal,0.15,40,35,RESHIV3,369.8499999999999,6, 17, 31, 0, 0, 5, 0, 13, 6, 5, 0, 18, 8, 7, 9, 10, 0, 8, 8, 9, 0, 7, 6, 8, 12, 13, 0,{c5.2xlarge=6; c5.xlarge=17; c5a.2xlarge=31; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=0; i3.large=13; i3.xlarge=6; m5.2xlarge=5; m5.large=0; m5.xlarge=18; m5a.2xlarge=8; m5a.large=7; m5a.xlarge=9; m5zn.2xlarge=10; m5zn.large=0; m5zn.xlarge=8; r5.2xlarge=8; r5.large=9; r5.xlarge=0; r5a.2xlarge=7; r5a.large=6; r5a.xlarge=8; z1d.2xlarge=12; z1d.large=13; z1d.xlarge=0}
viralrecon,normal,0.15,40,35,RESHIMAX,331.22999999999996,10, 20, 22, 0, 0, 4, 0, 12, 6, 8, 0, 8, 8, 8, 10, 13, 0, 7, 15, 5, 0, 6, 9, 10, 14, 10, 0,{c5.2xlarge=10; c5.xlarge=20; c5a.2xlarge=22; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=12; i3.xlarge=6; m5.2xlarge=8; m5.large=0; m5.xlarge=8; m5a.2xlarge=8; m5a.large=8; m5a.xlarge=10; m5zn.2xlarge=13; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=15; r5.large=5; r5.xlarge=0; r5a.2xlarge=6; r5a.large=9; r5a.xlarge=10; z1d.2xlarge=14; z1d.large=10; z1d.xlarge=0}
viralrecon,normal,0.15,40,35,RESHIFCFS,366.7799999999998,5, 16, 29, 0, 0, 7, 0, 7, 7, 8, 0, 7, 7, 5, 11, 13, 0, 14, 9, 11, 0, 6, 10, 10, 13, 10, 0,{c5.2xlarge=5; c5.xlarge=16; c5a.2xlarge=29; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=0; i3.large=7; i3.xlarge=7; m5.2xlarge=8; m5.large=0; m5.xlarge=7; m5a.2xlarge=7; m5a.large=5; m5a.xlarge=11; m5zn.2xlarge=13; m5zn.large=0; m5zn.xlarge=14; r5.2xlarge=9; r5.large=11; r5.xlarge=0; r5a.2xlarge=6; r5a.large=10; r5a.xlarge=10; z1d.2xlarge=13; z1d.large=10; z1d.xlarge=0}
viralrecon,normal,0.15,40,36,MINMIN,569.4899999999999,7, 16, 51, 0, 0, 5, 0, 0, 5, 3, 0, 9, 6, 4, 9, 21, 0, 9, 6, 6, 0, 26, 5, 5, 5, 8, 0,{c5.2xlarge=7; c5.xlarge=16; c5a.2xlarge=51; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=5; m5.2xlarge=3; m5.large=0; m5.xlarge=9; m5a.2xlarge=6; m5a.large=4; m5a.xlarge=9; m5zn.2xlarge=21; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=6; r5.large=6; r5.xlarge=0; r5a.2xlarge=26; r5a.large=5; r5a.xlarge=5; z1d.2xlarge=5; z1d.large=8; z1d.xlarge=0}
viralrecon,normal,0.15,40,36,MAXMIN,580.5999999999998,0, 23, 0, 22, 0, 14, 20, 0, 0, 2, 9, 8, 0, 8, 0, 5, 0, 10, 14, 0, 10, 4, 9, 15, 11, 0, 22,{c5.2xlarge=0; c5.xlarge=23; c5a.2xlarge=0; c5a.xlarge=22; d3.2xlarge=0; d3.xlarge=14; i3.2xlarge=20; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=9; m5.xlarge=8; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=14; r5.large=0; r5.xlarge=10; r5a.2xlarge=4; r5a.large=9; r5a.xlarge=15; z1d.2xlarge=11; z1d.large=0; z1d.xlarge=22}
