Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
eager,exponential,0.0,40,2,ROUNDROBIN,28.919999999999998,0, 2, 3, 0, 0, 2, 2, 0, 1, 10, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=10; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=0}
eager,exponential,0.0,40,2,STATIC,17.59,2, 0, 4, 3, 1, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 0, 0, 1, 0, 4,{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=4}
eager,exponential,0.0,40,2,NOML,20.38,2, 8, 3, 2, 0, 0, 0, 0, 0, 4, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2,{c5.2xlarge=2; c5.xlarge=8; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=3; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.0,40,2,CUSTOMCLUSTERNOML,20.86,1, 0, 0, 0, 11, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 2, 6, 0, 0, 0, 0, 0, 1, 0, 3,{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=11; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=6; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
eager,exponential,0.0,40,2,TEXTDISTANCE,22.11,0, 2, 0, 3, 0, 0, 0, 0, 0, 5, 5, 0, 1, 1, 0, 1, 5, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=5; m5.large=5; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=5; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=0}
eager,exponential,0.0,40,2,CRITICALPATH,17.59,0, 5, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 4, 0, 0, 0, 0, 0, 0, 2, 0, 4,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=6; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=4}
eager,exponential,0.0,40,2,CRITICALPATHREVERSE,22.11,0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 9, 2, 0, 0, 0, 0, 0, 0, 1, 0, 4,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=9; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=4}
eager,exponential,0.0,40,2,RESHIV2,20.38,0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 2, 0, 0, 0, 0, 0, 0, 1, 0, 5,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=8; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=5}
eager,exponential,0.0,40,2,RESHIV3,20.38,0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 5, 0, 0, 0, 0, 0, 0, 1, 0, 5,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=6; m5zn.xlarge=5; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=5}
eager,exponential,0.0,40,2,RESHIMAX,17.59,0, 7, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 3, 0, 0, 0, 0, 0, 0, 2, 0, 5,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=5; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=5}
eager,exponential,0.0,40,2,RESHIFCFS,20.38,0, 4, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=9; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4}
eager,exponential,0.0,40,3,MINMIN,20.38,1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 5, 2, 0, 1, 0, 0, 0, 0, 2, 0, 4,{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=5; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=4}
eager,exponential,0.0,40,3,MAXMIN,17.59,6, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2,{c5.2xlarge=6; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=8; m5zn.xlarge=6; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.0,40,3,MCT,17.59,3, 1, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2,{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=5; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.0,40,3,ROUNDROBIN,27.799999999999997,1, 0, 0, 0, 1, 0, 1, 0, 1, 7, 0, 0, 0, 0, 0, 3, 5, 0, 4, 2, 0, 0, 0, 0, 0, 0, 2,{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=7; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=5; m5zn.xlarge=0; r5.2xlarge=4; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.0,40,3,STATIC,17.59,6, 1, 0, 1, 1, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 2, 7, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2,{c5.2xlarge=6; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=7; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.0,40,3,NOML,23.06,3, 3, 0, 3, 0, 0, 0, 0, 0, 8, 0, 2, 0, 1, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 0, 0, 2,{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=8; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.0,40,3,CUSTOMCLUSTERNOML,20.86,2, 0, 0, 0, 11, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 1,{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=11; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
eager,exponential,0.0,40,3,TEXTDISTANCE,20.38,0, 1, 0, 1, 0, 0, 0, 0, 0, 11, 0, 6, 0, 2, 0, 1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=11; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
eager,exponential,0.0,40,3,CRITICALPATH,17.589999999999996,2, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2,{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=11; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.0,40,3,CRITICALPATHREVERSE,20.38,0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 5, 0, 1, 0, 0, 0, 0, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=13; m5zn.xlarge=5; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.0,40,3,RESHIV2,20.38,1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2,{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=12; m5zn.xlarge=8; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.0,40,3,RESHIV3,20.379999999999995,1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2,{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=14; m5zn.xlarge=6; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.0,40,3,RESHIMAX,17.589999999999996,2, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2,{c5.2xlarge=2; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=11; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.0,40,3,RESHIFCFS,17.59,1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2,{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=13; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.0,40,4,MINMIN,17.59,3, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 7, 5, 4, 0, 1, 0, 0, 0, 0, 0, 0, 2,{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=5; m5zn.xlarge=4; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.0,40,4,MAXMIN,17.589999999999996,4, 0, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 3,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=8; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
eager,exponential,0.0,40,4,MCT,17.589999999999996,3, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 8, 0, 0, 0, 0, 0, 2, 0, 0, 3,{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=1; m5zn.xlarge=8; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
eager,exponential,0.0,40,4,ROUNDROBIN,20.529999999999998,0, 0, 0, 1, 2, 0, 0, 5, 0, 2, 0, 0, 1, 0, 7, 5, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=5; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=7; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
eager,exponential,0.0,40,4,STATIC,17.59,5, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 3,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=8; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
eager,exponential,0.0,40,4,NOML,23.06,3, 3, 14, 2, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=14; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
eager,exponential,0.0,40,4,CUSTOMCLUSTERNOML,20.86,2, 0, 0, 2, 6, 0, 0, 4, 0, 6, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1,{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
eager,exponential,0.0,40,4,TEXTDISTANCE,20.38,0, 1, 0, 1, 0, 0, 0, 0, 0, 8, 0, 0, 1, 0, 1, 1, 4, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=8; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=10; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
eager,exponential,0.0,40,4,CRITICALPATH,17.59,0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 10, 0, 0, 0, 0, 0, 0, 0, 0, 6,{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=6; m5zn.xlarge=10; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=6}
eager,exponential,0.0,40,4,CRITICALPATHREVERSE,20.38,0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 9, 0, 1, 0, 0, 0, 0, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=9; m5zn.xlarge=9; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
