Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
viralrecon,exponential,0.2,40,66,RESHIMAX,354.0899999999999,0, 0, 10, 17, 15, 6, 0, 11, 10, 0, 0, 10, 0, 0, 13, 0, 34, 10, 13, 0, 11, 0, 6, 5, 0, 10, 24,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=10; c5a.xlarge=17; d3.2xlarge=15; d3.xlarge=6; i3.2xlarge=0; i3.large=11; i3.xlarge=10; m5.2xlarge=0; m5.large=0; m5.xlarge=10; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=13; m5zn.2xlarge=0; m5zn.large=34; m5zn.xlarge=10; r5.2xlarge=13; r5.large=0; r5.xlarge=11; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=24}
viralrecon,exponential,0.2,40,66,RESHIFCFS,585.2999999999998,0, 0, 18, 19, 16, 2, 0, 4, 10, 0, 0, 15, 0, 0, 4, 0, 36, 12, 6, 0, 11, 0, 6, 10, 0, 16, 20,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=18; c5a.xlarge=19; d3.2xlarge=16; d3.xlarge=2; i3.2xlarge=0; i3.large=4; i3.xlarge=10; m5.2xlarge=0; m5.large=0; m5.xlarge=15; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=36; m5zn.xlarge=12; r5.2xlarge=6; r5.large=0; r5.xlarge=11; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=10; z1d.2xlarge=0; z1d.large=16; z1d.xlarge=20}
viralrecon,exponential,0.2,40,67,MINMIN,551.9899999999999,0, 0, 13, 13, 17, 1, 0, 0, 2, 0, 0, 11, 0, 0, 3, 0, 33, 13, 11, 0, 20, 0, 6, 30, 0, 12, 21,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=13; c5a.xlarge=13; d3.2xlarge=17; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=11; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=33; m5zn.xlarge=13; r5.2xlarge=11; r5.large=0; r5.xlarge=20; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=30; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=21}
viralrecon,exponential,0.2,40,67,MAXMIN,532.92,8, 4, 17, 16, 19, 6, 16, 2, 2, 0, 0, 13, 2, 0, 2, 0, 20, 0, 0, 7, 0, 0, 6, 2, 22, 42, 0,{c5.2xlarge=8; c5.xlarge=4; c5a.2xlarge=17; c5a.xlarge=16; d3.2xlarge=19; d3.xlarge=6; i3.2xlarge=16; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=13; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=20; m5zn.xlarge=0; r5.2xlarge=0; r5.large=7; r5.xlarge=0; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=2; z1d.2xlarge=22; z1d.large=42; z1d.xlarge=0}
viralrecon,exponential,0.2,40,67,MCT,574.3100000000001,13, 5, 13, 16, 23, 9, 18, 0, 0, 0, 0, 12, 1, 0, 2, 0, 24, 0, 0, 4, 0, 0, 4, 4, 16, 42, 0,{c5.2xlarge=13; c5.xlarge=5; c5a.2xlarge=13; c5a.xlarge=16; d3.2xlarge=23; d3.xlarge=9; i3.2xlarge=18; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=12; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=24; m5zn.xlarge=0; r5.2xlarge=0; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=4; z1d.2xlarge=16; z1d.large=42; z1d.xlarge=0}
viralrecon,exponential,0.2,40,67,ROUNDROBIN,604.3299999999999,1, 0, 2, 8, 29, 3, 18, 4, 3, 0, 0, 8, 0, 0, 6, 0, 19, 0, 0, 4, 0, 0, 2, 6, 31, 61, 0,{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=8; d3.2xlarge=29; d3.xlarge=3; i3.2xlarge=18; i3.large=4; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=8; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=0; m5zn.large=19; m5zn.xlarge=0; r5.2xlarge=0; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=6; z1d.2xlarge=31; z1d.large=61; z1d.xlarge=0}
viralrecon,exponential,0.2,40,67,STATIC,527.1099999999999,6, 2, 10, 15, 5, 2, 3, 0, 0, 0, 0, 4, 3, 0, 1, 0, 40, 0, 0, 2, 0, 0, 3, 3, 26, 80, 0,{c5.2xlarge=6; c5.xlarge=2; c5a.2xlarge=10; c5a.xlarge=15; d3.2xlarge=5; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=4; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=40; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=26; z1d.large=80; z1d.xlarge=0}
viralrecon,exponential,0.2,40,67,NOML,367.27000000000004,12, 5, 11, 6, 13, 5, 10, 15, 7, 0, 0, 13, 4, 0, 6, 0, 23, 0, 0, 10, 0, 0, 11, 8, 25, 21, 0,{c5.2xlarge=12; c5.xlarge=5; c5a.2xlarge=11; c5a.xlarge=6; d3.2xlarge=13; d3.xlarge=5; i3.2xlarge=10; i3.large=15; i3.xlarge=7; m5.2xlarge=0; m5.large=0; m5.xlarge=13; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=0; m5zn.large=23; m5zn.xlarge=0; r5.2xlarge=0; r5.large=10; r5.xlarge=0; r5a.2xlarge=0; r5a.large=11; r5a.xlarge=8; z1d.2xlarge=25; z1d.large=21; z1d.xlarge=0}
viralrecon,exponential,0.2,40,67,CUSTOMCLUSTERNOML,382.0799999999998,6, 9, 18, 7, 31, 15, 15, 6, 10, 0, 0, 11, 7, 0, 7, 0, 12, 0, 0, 14, 0, 0, 2, 8, 19, 8, 0,{c5.2xlarge=6; c5.xlarge=9; c5a.2xlarge=18; c5a.xlarge=7; d3.2xlarge=31; d3.xlarge=15; i3.2xlarge=15; i3.large=6; i3.xlarge=10; m5.2xlarge=0; m5.large=0; m5.xlarge=11; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=7; m5zn.2xlarge=0; m5zn.large=12; m5zn.xlarge=0; r5.2xlarge=0; r5.large=14; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=8; z1d.2xlarge=19; z1d.large=8; z1d.xlarge=0}
viralrecon,exponential,0.2,40,67,TEXTDISTANCE,381.98999999999995,4, 10, 17, 12, 7, 13, 9, 19, 10, 0, 0, 13, 7, 0, 9, 0, 16, 0, 0, 11, 0, 0, 9, 6, 25, 8, 0,{c5.2xlarge=4; c5.xlarge=10; c5a.2xlarge=17; c5a.xlarge=12; d3.2xlarge=7; d3.xlarge=13; i3.2xlarge=9; i3.large=19; i3.xlarge=10; m5.2xlarge=0; m5.large=0; m5.xlarge=13; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=9; m5zn.2xlarge=0; m5zn.large=16; m5zn.xlarge=0; r5.2xlarge=0; r5.large=11; r5.xlarge=0; r5a.2xlarge=0; r5a.large=9; r5a.xlarge=6; z1d.2xlarge=25; z1d.large=8; z1d.xlarge=0}
viralrecon,exponential,0.2,40,67,CRITICALPATH,326.0699999999998,4, 9, 12, 7, 14, 7, 12, 17, 4, 0, 0, 11, 7, 0, 3, 0, 26, 0, 0, 10, 0, 0, 10, 13, 16, 23, 0,{c5.2xlarge=4; c5.xlarge=9; c5a.2xlarge=12; c5a.xlarge=7; d3.2xlarge=14; d3.xlarge=7; i3.2xlarge=12; i3.large=17; i3.xlarge=4; m5.2xlarge=0; m5.large=0; m5.xlarge=11; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=26; m5zn.xlarge=0; r5.2xlarge=0; r5.large=10; r5.xlarge=0; r5a.2xlarge=0; r5a.large=10; r5a.xlarge=13; z1d.2xlarge=16; z1d.large=23; z1d.xlarge=0}
viralrecon,exponential,0.2,40,67,CRITICALPATHREVERSE,374.77,12, 6, 21, 13, 12, 3, 12, 7, 7, 0, 0, 11, 9, 0, 1, 0, 24, 0, 0, 10, 0, 0, 11, 6, 11, 29, 0,{c5.2xlarge=12; c5.xlarge=6; c5a.2xlarge=21; c5a.xlarge=13; d3.2xlarge=12; d3.xlarge=3; i3.2xlarge=12; i3.large=7; i3.xlarge=7; m5.2xlarge=0; m5.large=0; m5.xlarge=11; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=24; m5zn.xlarge=0; r5.2xlarge=0; r5.large=10; r5.xlarge=0; r5a.2xlarge=0; r5a.large=11; r5a.xlarge=6; z1d.2xlarge=11; z1d.large=29; z1d.xlarge=0}
viralrecon,exponential,0.2,40,67,RESHIV2,569.9799999999999,10, 3, 15, 13, 10, 13, 9, 5, 10, 0, 0, 11, 15, 0, 8, 0, 16, 0, 0, 8, 0, 0, 6, 9, 20, 25, 0,{c5.2xlarge=10; c5.xlarge=3; c5a.2xlarge=15; c5a.xlarge=13; d3.2xlarge=10; d3.xlarge=13; i3.2xlarge=9; i3.large=5; i3.xlarge=10; m5.2xlarge=0; m5.large=0; m5.xlarge=11; m5a.2xlarge=15; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=0; m5zn.large=16; m5zn.xlarge=0; r5.2xlarge=0; r5.large=8; r5.xlarge=0; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=9; z1d.2xlarge=20; z1d.large=25; z1d.xlarge=0}
viralrecon,exponential,0.2,40,67,RESHIV3,369.3099999999999,9, 8, 12, 12, 15, 10, 11, 10, 10, 0, 0, 13, 4, 0, 9, 0, 21, 0, 0, 6, 0, 0, 10, 8, 19, 18, 0,{c5.2xlarge=9; c5.xlarge=8; c5a.2xlarge=12; c5a.xlarge=12; d3.2xlarge=15; d3.xlarge=10; i3.2xlarge=11; i3.large=10; i3.xlarge=10; m5.2xlarge=0; m5.large=0; m5.xlarge=13; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=9; m5zn.2xlarge=0; m5zn.large=21; m5zn.xlarge=0; r5.2xlarge=0; r5.large=6; r5.xlarge=0; r5a.2xlarge=0; r5a.large=10; r5a.xlarge=8; z1d.2xlarge=19; z1d.large=18; z1d.xlarge=0}
viralrecon,exponential,0.2,40,67,RESHIMAX,360.5299999999999,11, 10, 10, 13, 9, 7, 12, 10, 4, 0, 0, 11, 9, 0, 6, 0, 20, 0, 0, 11, 0, 0, 6, 13, 18, 25, 0,{c5.2xlarge=11; c5.xlarge=10; c5a.2xlarge=10; c5a.xlarge=13; d3.2xlarge=9; d3.xlarge=7; i3.2xlarge=12; i3.large=10; i3.xlarge=4; m5.2xlarge=0; m5.large=0; m5.xlarge=11; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=0; m5zn.large=20; m5zn.xlarge=0; r5.2xlarge=0; r5.large=11; r5.xlarge=0; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=13; z1d.2xlarge=18; z1d.large=25; z1d.xlarge=0}
viralrecon,exponential,0.2,40,67,RESHIFCFS,372.0099999999999,4, 10, 15, 8, 11, 12, 7, 6, 9, 0, 0, 11, 5, 0, 11, 0, 29, 0, 0, 7, 0, 0, 8, 9, 21, 23, 0,{c5.2xlarge=4; c5.xlarge=10; c5a.2xlarge=15; c5a.xlarge=8; d3.2xlarge=11; d3.xlarge=12; i3.2xlarge=7; i3.large=6; i3.xlarge=9; m5.2xlarge=0; m5.large=0; m5.xlarge=11; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=11; m5zn.2xlarge=0; m5zn.large=29; m5zn.xlarge=0; r5.2xlarge=0; r5.large=7; r5.xlarge=0; r5a.2xlarge=0; r5a.large=8; r5a.xlarge=9; z1d.2xlarge=21; z1d.large=23; z1d.xlarge=0}
viralrecon,exponential,0.2,40,68,MINMIN,553.28,9, 3, 17, 13, 20, 6, 18, 3, 0, 0, 0, 12, 3, 0, 1, 0, 26, 0, 0, 2, 0, 0, 9, 5, 13, 46, 0,{c5.2xlarge=9; c5.xlarge=3; c5a.2xlarge=17; c5a.xlarge=13; d3.2xlarge=20; d3.xlarge=6; i3.2xlarge=18; i3.large=3; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=12; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=26; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=9; r5a.xlarge=5; z1d.2xlarge=13; z1d.large=46; z1d.xlarge=0}
viralrecon,exponential,0.2,40,68,MAXMIN,549.4399999999998,0, 39, 3, 18, 5, 11, 6, 0, 1, 0, 0, 0, 10, 0, 5, 18, 18, 0, 0, 8, 6, 2, 3, 2, 4, 32, 14,{c5.2xlarge=0; c5.xlarge=39; c5a.2xlarge=3; c5a.xlarge=18; d3.2xlarge=5; d3.xlarge=11; i3.2xlarge=6; i3.large=0; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=18; m5zn.large=18; m5zn.xlarge=0; r5.2xlarge=0; r5.large=8; r5.xlarge=6; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=32; z1d.xlarge=14}
viralrecon,exponential,0.2,40,68,MCT,562.9799999999999,0, 38, 2, 9, 7, 16, 2, 0, 2, 0, 0, 0, 18, 0, 3, 15, 26, 0, 0, 13, 8, 6, 3, 2, 0, 26, 9,{c5.2xlarge=0; c5.xlarge=38; c5a.2xlarge=2; c5a.xlarge=9; d3.2xlarge=7; d3.xlarge=16; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=18; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=15; m5zn.large=26; m5zn.xlarge=0; r5.2xlarge=0; r5.large=13; r5.xlarge=8; r5a.2xlarge=6; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=26; z1d.xlarge=9}
viralrecon,exponential,0.2,40,68,ROUNDROBIN,555.5999999999998,0, 76, 0, 1, 1, 9, 20, 0, 1, 0, 0, 0, 12, 0, 2, 5, 21, 0, 0, 8, 2, 0, 0, 0, 1, 41, 5,{c5.2xlarge=0; c5.xlarge=76; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=9; i3.2xlarge=20; i3.large=0; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=12; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=5; m5zn.large=21; m5zn.xlarge=0; r5.2xlarge=0; r5.large=8; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=41; z1d.xlarge=5}
viralrecon,exponential,0.2,40,68,STATIC,633.3799999999999,0, 61, 3, 10, 7, 12, 3, 0, 4, 0, 0, 0, 12, 0, 3, 14, 15, 0, 0, 4, 10, 2, 6, 4, 1, 26, 8,{c5.2xlarge=0; c5.xlarge=61; c5a.2xlarge=3; c5a.xlarge=10; d3.2xlarge=7; d3.xlarge=12; i3.2xlarge=3; i3.large=0; i3.xlarge=4; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=12; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=14; m5zn.large=15; m5zn.xlarge=0; r5.2xlarge=0; r5.large=4; r5.xlarge=10; r5a.2xlarge=2; r5a.large=6; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=26; z1d.xlarge=8}
viralrecon,exponential,0.2,40,68,NOML,515.05,0, 21, 9, 13, 6, 10, 9, 0, 5, 0, 0, 0, 6, 0, 4, 22, 18, 0, 0, 10, 8, 7, 2, 9, 9, 25, 13,{c5.2xlarge=0; c5.xlarge=21; c5a.2xlarge=9; c5a.xlarge=13; d3.2xlarge=6; d3.xlarge=10; i3.2xlarge=9; i3.large=0; i3.xlarge=5; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=22; m5zn.large=18; m5zn.xlarge=0; r5.2xlarge=0; r5.large=10; r5.xlarge=8; r5a.2xlarge=7; r5a.large=2; r5a.xlarge=9; z1d.2xlarge=9; z1d.large=25; z1d.xlarge=13}
viralrecon,exponential,0.2,40,68,CUSTOMCLUSTERNOML,338.4199999999999,0, 20, 11, 10, 19, 7, 6, 0, 10, 0, 0, 0, 8, 0, 14, 16, 17, 0, 0, 7, 7, 8, 6, 3, 10, 11, 16,{c5.2xlarge=0; c5.xlarge=20; c5a.2xlarge=11; c5a.xlarge=10; d3.2xlarge=19; d3.xlarge=7; i3.2xlarge=6; i3.large=0; i3.xlarge=10; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=14; m5zn.2xlarge=16; m5zn.large=17; m5zn.xlarge=0; r5.2xlarge=0; r5.large=7; r5.xlarge=7; r5a.2xlarge=8; r5a.large=6; r5a.xlarge=3; z1d.2xlarge=10; z1d.large=11; z1d.xlarge=16}
viralrecon,exponential,0.2,40,68,TEXTDISTANCE,392.8999999999998,0, 16, 10, 19, 9, 10, 8, 0, 12, 0, 0, 0, 13, 0, 14, 22, 15, 0, 0, 11, 8, 11, 7, 7, 6, 3, 5,{c5.2xlarge=0; c5.xlarge=16; c5a.2xlarge=10; c5a.xlarge=19; d3.2xlarge=9; d3.xlarge=10; i3.2xlarge=8; i3.large=0; i3.xlarge=12; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=13; m5a.large=0; m5a.xlarge=14; m5zn.2xlarge=22; m5zn.large=15; m5zn.xlarge=0; r5.2xlarge=0; r5.large=11; r5.xlarge=8; r5a.2xlarge=11; r5a.large=7; r5a.xlarge=7; z1d.2xlarge=6; z1d.large=3; z1d.xlarge=5}
viralrecon,exponential,0.2,40,68,CRITICALPATH,328.5499999999999,0, 6, 3, 21, 5, 6, 10, 0, 6, 0, 0, 0, 7, 0, 6, 24, 29, 0, 0, 7, 12, 13, 6, 8, 9, 13, 15,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=3; c5a.xlarge=21; d3.2xlarge=5; d3.xlarge=6; i3.2xlarge=10; i3.large=0; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=24; m5zn.large=29; m5zn.xlarge=0; r5.2xlarge=0; r5.large=7; r5.xlarge=12; r5a.2xlarge=13; r5a.large=6; r5a.xlarge=8; z1d.2xlarge=9; z1d.large=13; z1d.xlarge=15}
viralrecon,exponential,0.2,40,68,CRITICALPATHREVERSE,364.8099999999999,0, 14, 11, 15, 7, 5, 8, 0, 8, 0, 0, 0, 6, 0, 14, 15, 26, 0, 0, 10, 6, 11, 8, 3, 9, 20, 10,{c5.2xlarge=0; c5.xlarge=14; c5a.2xlarge=11; c5a.xlarge=15; d3.2xlarge=7; d3.xlarge=5; i3.2xlarge=8; i3.large=0; i3.xlarge=8; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=14; m5zn.2xlarge=15; m5zn.large=26; m5zn.xlarge=0; r5.2xlarge=0; r5.large=10; r5.xlarge=6; r5a.2xlarge=11; r5a.large=8; r5a.xlarge=3; z1d.2xlarge=9; z1d.large=20; z1d.xlarge=10}
viralrecon,exponential,0.2,40,68,RESHIV2,361.3199999999999,0, 13, 7, 26, 9, 6, 7, 0, 8, 0, 0, 0, 12, 0, 9, 16, 24, 0, 0, 10, 8, 3, 7, 3, 4, 20, 13,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=7; c5a.xlarge=26; d3.2xlarge=9; d3.xlarge=6; i3.2xlarge=7; i3.large=0; i3.xlarge=8; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=12; m5a.large=0; m5a.xlarge=9; m5zn.2xlarge=16; m5zn.large=24; m5zn.xlarge=0; r5.2xlarge=0; r5.large=10; r5.xlarge=8; r5a.2xlarge=3; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=4; z1d.large=20; z1d.xlarge=13}
viralrecon,exponential,0.2,40,68,RESHIV3,333.3299999999999,0, 13, 4, 19, 7, 5, 5, 0, 6, 0, 0, 0, 7, 0, 7, 22, 26, 0, 0, 15, 3, 12, 8, 3, 10, 21, 12,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=4; c5a.xlarge=19; d3.2xlarge=7; d3.xlarge=5; i3.2xlarge=5; i3.large=0; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=7; m5zn.2xlarge=22; m5zn.large=26; m5zn.xlarge=0; r5.2xlarge=0; r5.large=15; r5.xlarge=3; r5a.2xlarge=12; r5a.large=8; r5a.xlarge=3; z1d.2xlarge=10; z1d.large=21; z1d.xlarge=12}
viralrecon,exponential,0.2,40,68,RESHIMAX,340.5899999999999,0, 17, 4, 16, 7, 4, 11, 0, 5, 0, 0, 0, 16, 0, 7, 21, 24, 0, 0, 8, 6, 6, 4, 6, 6, 25, 12,{c5.2xlarge=0; c5.xlarge=17; c5a.2xlarge=4; c5a.xlarge=16; d3.2xlarge=7; d3.xlarge=4; i3.2xlarge=11; i3.large=0; i3.xlarge=5; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=16; m5a.large=0; m5a.xlarge=7; m5zn.2xlarge=21; m5zn.large=24; m5zn.xlarge=0; r5.2xlarge=0; r5.large=8; r5.xlarge=6; r5a.2xlarge=6; r5a.large=4; r5a.xlarge=6; z1d.2xlarge=6; z1d.large=25; z1d.xlarge=12}
viralrecon,exponential,0.2,40,68,RESHIFCFS,363.9299999999999,0, 12, 5, 19, 8, 4, 5, 0, 5, 0, 0, 0, 14, 0, 12, 24, 25, 0, 0, 8, 9, 4, 3, 9, 7, 21, 11,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=5; c5a.xlarge=19; d3.2xlarge=8; d3.xlarge=4; i3.2xlarge=5; i3.large=0; i3.xlarge=5; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=14; m5a.large=0; m5a.xlarge=12; m5zn.2xlarge=24; m5zn.large=25; m5zn.xlarge=0; r5.2xlarge=0; r5.large=8; r5.xlarge=9; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=9; z1d.2xlarge=7; z1d.large=21; z1d.xlarge=11}
viralrecon,exponential,0.2,40,69,MINMIN,653.0099999999998,0, 44, 4, 14, 6, 7, 4, 0, 2, 0, 0, 0, 19, 0, 5, 11, 15, 0, 0, 9, 8, 3, 2, 6, 3, 33, 10,{c5.2xlarge=0; c5.xlarge=44; c5a.2xlarge=4; c5a.xlarge=14; d3.2xlarge=6; d3.xlarge=7; i3.2xlarge=4; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=19; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=11; m5zn.large=15; m5zn.xlarge=0; r5.2xlarge=0; r5.large=9; r5.xlarge=8; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=6; z1d.2xlarge=3; z1d.large=33; z1d.xlarge=10}
viralrecon,exponential,0.2,40,69,MAXMIN,603.91,19, 3, 8, 16, 9, 5, 0, 4, 2, 29, 9, 31, 2, 0, 3, 6, 0, 5, 0, 13, 7, 11, 9, 0, 0, 12, 2,{c5.2xlarge=19; c5.xlarge=3; c5a.2xlarge=8; c5a.xlarge=16; d3.2xlarge=9; d3.xlarge=5; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=29; m5.large=9; m5.xlarge=31; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=0; r5.large=13; r5.xlarge=7; r5a.2xlarge=11; r5a.large=9; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=2}
viralrecon,exponential,0.2,40,69,MCT,461.6999999999998,18, 3, 4, 16, 7, 10, 0, 1, 3, 20, 13, 25, 4, 0, 5, 2, 0, 5, 0, 8, 8, 27, 5, 0, 0, 16, 6,{c5.2xlarge=18; c5.xlarge=3; c5a.2xlarge=4; c5a.xlarge=16; d3.2xlarge=7; d3.xlarge=10; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=20; m5.large=13; m5.xlarge=25; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=0; r5.large=8; r5.xlarge=8; r5a.2xlarge=27; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=16; z1d.xlarge=6}
viralrecon,exponential,0.2,40,69,ROUNDROBIN,504.0199999999999,6, 0, 2, 11, 5, 11, 0, 4, 4, 53, 4, 59, 0, 0, 0, 22, 0, 0, 0, 6, 0, 12, 4, 0, 0, 2, 0,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=11; d3.2xlarge=5; d3.xlarge=11; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=53; m5.large=4; m5.xlarge=59; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=22; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=6; r5.xlarge=0; r5a.2xlarge=12; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,exponential,0.2,40,69,STATIC,811.1699999999996,18, 1, 5, 13, 11, 9, 0, 1, 3, 50, 6, 22, 2, 0, 4, 6, 0, 7, 0, 18, 6, 13, 1, 0, 0, 7, 2,{c5.2xlarge=18; c5.xlarge=1; c5a.2xlarge=5; c5a.xlarge=13; d3.2xlarge=11; d3.xlarge=9; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=50; m5.large=6; m5.xlarge=22; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=18; r5.xlarge=6; r5a.2xlarge=13; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=2}
