Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
chipseq,exponential,0.15,40,144,STATIC,481.7399999999999,19, 5, 7, 12, 3, 3, 0, 8, 5, 3, 0, 1, 5, 0, 0, 4, 6, 0, 0, 0, 0, 1, 1, 3, 0, 4, 8,{c5.2xlarge=19; c5.xlarge=5; c5a.2xlarge=7; c5a.xlarge=12; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=8; i3.xlarge=5; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=6; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=8}
chipseq,exponential,0.15,40,144,NOML,448.77,16, 2, 13, 9, 2, 2, 1, 8, 3, 6, 0, 1, 9, 0, 2, 3, 4, 0, 0, 0, 0, 3, 2, 6, 0, 2, 4,{c5.2xlarge=16; c5.xlarge=2; c5a.2xlarge=13; c5a.xlarge=9; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=8; i3.xlarge=3; m5.2xlarge=6; m5.large=0; m5.xlarge=1; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=4}
chipseq,exponential,0.15,40,144,CUSTOMCLUSTERNOML,451.43999999999994,21, 2, 7, 5, 4, 2, 4, 9, 4, 4, 0, 2, 3, 0, 2, 4, 7, 0, 0, 0, 0, 2, 3, 2, 0, 5, 6,{c5.2xlarge=21; c5.xlarge=2; c5a.2xlarge=7; c5a.xlarge=5; d3.2xlarge=4; d3.xlarge=2; i3.2xlarge=4; i3.large=9; i3.xlarge=4; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=7; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=6}
chipseq,exponential,0.15,40,144,TEXTDISTANCE,350.05999999999995,19, 2, 9, 6, 2, 2, 1, 7, 2, 8, 0, 6, 4, 0, 2, 5, 7, 0, 0, 0, 0, 3, 2, 1, 0, 3, 7,{c5.2xlarge=19; c5.xlarge=2; c5a.2xlarge=9; c5a.xlarge=6; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=7; i3.xlarge=2; m5.2xlarge=8; m5.large=0; m5.xlarge=6; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=5; m5zn.large=7; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=7}
chipseq,exponential,0.15,40,144,CRITICALPATH,474.48999999999995,16, 1, 12, 8, 3, 2, 3, 9, 6, 2, 0, 3, 1, 0, 3, 3, 6, 0, 0, 0, 0, 1, 3, 4, 0, 3, 9,{c5.2xlarge=16; c5.xlarge=1; c5a.2xlarge=12; c5a.xlarge=8; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=3; i3.large=9; i3.xlarge=6; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=6; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=9}
chipseq,exponential,0.15,40,144,CRITICALPATHREVERSE,538.4099999999999,18, 3, 11, 8, 2, 2, 5, 5, 2, 3, 0, 1, 5, 0, 2, 3, 10, 0, 0, 0, 0, 0, 2, 2, 0, 4, 10,{c5.2xlarge=18; c5.xlarge=3; c5a.2xlarge=11; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=5; i3.large=5; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=10; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=10}
chipseq,exponential,0.15,40,144,RESHIV2,447.89,18, 3, 13, 8, 1, 3, 2, 5, 3, 3, 0, 2, 2, 0, 2, 2, 10, 0, 0, 0, 0, 2, 2, 2, 0, 4, 11,{c5.2xlarge=18; c5.xlarge=3; c5a.2xlarge=13; c5a.xlarge=8; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=2; i3.large=5; i3.xlarge=3; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=10; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=11}
chipseq,exponential,0.15,40,144,RESHIV3,449.43999999999994,18, 3, 12, 8, 2, 2, 3, 7, 2, 3, 0, 2, 3, 0, 2, 2, 8, 0, 0, 0, 0, 1, 1, 3, 0, 4, 12,{c5.2xlarge=18; c5.xlarge=3; c5a.2xlarge=12; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=3; i3.large=7; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=8; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=12}
chipseq,exponential,0.15,40,144,RESHIMAX,339.03,18, 4, 12, 7, 2, 2, 3, 10, 3, 2, 0, 2, 1, 0, 2, 2, 8, 0, 0, 0, 0, 2, 2, 6, 0, 3, 7,{c5.2xlarge=18; c5.xlarge=4; c5a.2xlarge=12; c5a.xlarge=7; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=3; i3.large=10; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=8; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=7}
chipseq,exponential,0.15,40,144,RESHIFCFS,411.61999999999995,18, 3, 11, 9, 2, 1, 2, 8, 4, 2, 0, 3, 1, 0, 1, 2, 12, 0, 0, 0, 0, 2, 1, 4, 0, 4, 8,{c5.2xlarge=18; c5.xlarge=3; c5a.2xlarge=11; c5a.xlarge=9; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=8; i3.xlarge=4; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=12; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=8}
chipseq,exponential,0.15,40,145,MINMIN,464.09,20, 4, 11, 9, 2, 2, 2, 8, 3, 2, 0, 2, 1, 0, 1, 4, 9, 0, 0, 0, 0, 1, 2, 1, 0, 5, 9,{c5.2xlarge=20; c5.xlarge=4; c5a.2xlarge=11; c5a.xlarge=9; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=8; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=9; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=9}
chipseq,exponential,0.15,40,145,MAXMIN,402.69999999999993,8, 11, 6, 3, 5, 5, 2, 2, 1, 2, 4, 1, 0, 0, 2, 13, 8, 6, 3, 3, 0, 0, 0, 0, 2, 4, 7,{c5.2xlarge=8; c5.xlarge=11; c5a.2xlarge=6; c5a.xlarge=3; d3.2xlarge=5; d3.xlarge=5; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=2; m5.large=4; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=13; m5zn.large=8; m5zn.xlarge=6; r5.2xlarge=3; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=4; z1d.xlarge=7}
chipseq,exponential,0.15,40,145,MCT,352.63999999999993,8, 8, 3, 3, 5, 4, 0, 2, 1, 2, 3, 3, 0, 0, 3, 18, 7, 10, 3, 2, 0, 0, 0, 0, 2, 4, 7,{c5.2xlarge=8; c5.xlarge=8; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=5; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=2; m5.large=3; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=18; m5zn.large=7; m5zn.xlarge=10; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=4; z1d.xlarge=7}
chipseq,exponential,0.15,40,145,ROUNDROBIN,527.1999999999999,2, 12, 6, 1, 3, 7, 2, 3, 6, 2, 9, 1, 0, 0, 8, 7, 8, 4, 5, 2, 0, 0, 0, 0, 2, 1, 7,{c5.2xlarge=2; c5.xlarge=12; c5a.2xlarge=6; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=7; i3.2xlarge=2; i3.large=3; i3.xlarge=6; m5.2xlarge=2; m5.large=9; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=7; m5zn.large=8; m5zn.xlarge=4; r5.2xlarge=5; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=7}
chipseq,exponential,0.15,40,145,STATIC,373.38999999999993,8, 11, 2, 4, 5, 4, 2, 4, 2, 0, 3, 2, 0, 0, 1, 14, 16, 4, 1, 4, 0, 0, 0, 0, 4, 1, 6,{c5.2xlarge=8; c5.xlarge=11; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=5; d3.xlarge=4; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=0; m5.large=3; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=14; m5zn.large=16; m5zn.xlarge=4; r5.2xlarge=1; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=1; z1d.xlarge=6}
chipseq,exponential,0.15,40,145,NOML,448.93999999999994,10, 11, 4, 4, 3, 7, 2, 2, 3, 3, 5, 3, 0, 0, 5, 10, 4, 5, 5, 2, 0, 0, 0, 0, 2, 2, 6,{c5.2xlarge=10; c5.xlarge=11; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=3; d3.xlarge=7; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=3; m5.large=5; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=10; m5zn.large=4; m5zn.xlarge=5; r5.2xlarge=5; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=6}
chipseq,exponential,0.15,40,145,CUSTOMCLUSTERNOML,525.0799999999999,8, 6, 3, 2, 6, 8, 5, 0, 3, 3, 5, 2, 0, 0, 1, 16, 6, 4, 5, 4, 0, 0, 0, 0, 2, 4, 5,{c5.2xlarge=8; c5.xlarge=6; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=6; d3.xlarge=8; i3.2xlarge=5; i3.large=0; i3.xlarge=3; m5.2xlarge=3; m5.large=5; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=16; m5zn.large=6; m5zn.xlarge=4; r5.2xlarge=5; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=4; z1d.xlarge=5}
chipseq,exponential,0.15,40,145,TEXTDISTANCE,416.90999999999997,9, 7, 3, 3, 4, 6, 2, 1, 2, 4, 7, 4, 0, 0, 1, 17, 6, 7, 2, 4, 0, 0, 0, 0, 3, 2, 4,{c5.2xlarge=9; c5.xlarge=7; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=4; d3.xlarge=6; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=4; m5.large=7; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=17; m5zn.large=6; m5zn.xlarge=7; r5.2xlarge=2; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=4}
chipseq,exponential,0.15,40,145,CRITICALPATH,396.89,8, 7, 4, 4, 4, 7, 2, 5, 1, 2, 6, 3, 0, 0, 4, 13, 10, 3, 1, 6, 0, 0, 0, 0, 2, 2, 4,{c5.2xlarge=8; c5.xlarge=7; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=4; d3.xlarge=7; i3.2xlarge=2; i3.large=5; i3.xlarge=1; m5.2xlarge=2; m5.large=6; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=13; m5zn.large=10; m5zn.xlarge=3; r5.2xlarge=1; r5.large=6; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=4}
chipseq,exponential,0.15,40,145,CRITICALPATHREVERSE,409.36999999999995,6, 6, 4, 6, 3, 4, 3, 0, 1, 1, 3, 3, 0, 0, 2, 16, 12, 10, 2, 4, 0, 0, 0, 0, 2, 5, 5,{c5.2xlarge=6; c5.xlarge=6; c5a.2xlarge=4; c5a.xlarge=6; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=3; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=3; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=16; m5zn.large=12; m5zn.xlarge=10; r5.2xlarge=2; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=5; z1d.xlarge=5}
chipseq,exponential,0.15,40,145,RESHIV2,402.83,8, 10, 4, 4, 3, 4, 2, 2, 1, 2, 6, 1, 0, 0, 2, 13, 10, 6, 2, 2, 0, 0, 0, 0, 4, 4, 8,{c5.2xlarge=8; c5.xlarge=10; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=2; m5.large=6; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=13; m5zn.large=10; m5zn.xlarge=6; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=4; z1d.xlarge=8}
chipseq,exponential,0.15,40,145,RESHIV3,396.66,8, 12, 4, 5, 3, 6, 1, 3, 2, 1, 4, 1, 0, 0, 1, 12, 10, 6, 2, 2, 0, 0, 0, 0, 3, 4, 8,{c5.2xlarge=8; c5.xlarge=12; c5a.2xlarge=4; c5a.xlarge=5; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=4; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=12; m5zn.large=10; m5zn.xlarge=6; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=4; z1d.xlarge=8}
chipseq,exponential,0.15,40,145,RESHIMAX,350.5199999999999,9, 9, 4, 5, 3, 6, 0, 3, 3, 2, 6, 3, 0, 0, 3, 11, 6, 5, 4, 4, 0, 0, 0, 0, 3, 2, 7,{c5.2xlarge=9; c5.xlarge=9; c5a.2xlarge=4; c5a.xlarge=5; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=2; m5.large=6; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=11; m5zn.large=6; m5zn.xlarge=5; r5.2xlarge=4; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=7}
chipseq,exponential,0.15,40,145,RESHIFCFS,410.4799999999999,8, 10, 4, 3, 4, 4, 1, 3, 3, 1, 3, 3, 0, 0, 0, 15, 11, 8, 2, 4, 0, 0, 0, 0, 5, 3, 3,{c5.2xlarge=8; c5.xlarge=10; c5a.2xlarge=4; c5a.xlarge=3; d3.2xlarge=4; d3.xlarge=4; i3.2xlarge=1; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=3; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=15; m5zn.large=11; m5zn.xlarge=8; r5.2xlarge=2; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=3; z1d.xlarge=3}
chipseq,exponential,0.15,40,146,MINMIN,336.99,4, 9, 3, 3, 1, 5, 2, 3, 4, 2, 4, 1, 0, 0, 2, 17, 10, 7, 3, 5, 0, 0, 0, 0, 3, 4, 6,{c5.2xlarge=4; c5.xlarge=9; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=2; i3.large=3; i3.xlarge=4; m5.2xlarge=2; m5.large=4; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=17; m5zn.large=10; m5zn.xlarge=7; r5.2xlarge=3; r5.large=5; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=4; z1d.xlarge=6}
chipseq,exponential,0.15,40,146,MAXMIN,476.15,20, 6, 10, 0, 2, 2, 2, 6, 2, 4, 0, 2, 2, 3, 2, 6, 8, 0, 0, 2, 0, 0, 1, 2, 3, 4, 9,{c5.2xlarge=20; c5.xlarge=6; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=6; i3.xlarge=2; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=6; m5zn.large=8; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=4; z1d.xlarge=9}
chipseq,exponential,0.15,40,146,MCT,354.3999999999999,21, 6, 10, 0, 1, 2, 1, 4, 2, 2, 0, 1, 0, 2, 2, 6, 16, 0, 0, 2, 0, 0, 1, 4, 6, 4, 5,{c5.2xlarge=21; c5.xlarge=6; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=6; m5zn.large=16; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=6; z1d.large=4; z1d.xlarge=5}
chipseq,exponential,0.15,40,146,ROUNDROBIN,726.9799999999999,8, 9, 3, 0, 1, 2, 7, 9, 4, 2, 0, 6, 5, 1, 4, 8, 8, 0, 0, 1, 0, 1, 1, 3, 6, 2, 7,{c5.2xlarge=8; c5.xlarge=9; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=7; i3.large=9; i3.xlarge=4; m5.2xlarge=2; m5.large=0; m5.xlarge=6; m5a.2xlarge=5; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=8; m5zn.large=8; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=6; z1d.large=2; z1d.xlarge=7}
chipseq,exponential,0.15,40,146,STATIC,544.0699999999999,20, 4, 14, 0, 2, 1, 2, 10, 1, 4, 0, 1, 1, 2, 1, 4, 16, 0, 0, 1, 0, 0, 1, 3, 3, 2, 5,{c5.2xlarge=20; c5.xlarge=4; c5a.2xlarge=14; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=10; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=16; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=5}
chipseq,exponential,0.15,40,146,NOML,450.3499999999999,18, 2, 12, 0, 1, 4, 1, 5, 4, 4, 0, 4, 6, 3, 6, 3, 6, 0, 0, 1, 0, 2, 2, 4, 3, 2, 5,{c5.2xlarge=18; c5.xlarge=2; c5a.2xlarge=12; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=5; i3.xlarge=4; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=6; m5a.large=3; m5a.xlarge=6; m5zn.2xlarge=3; m5zn.large=6; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=5}
chipseq,exponential,0.15,40,146,CUSTOMCLUSTERNOML,450.40999999999997,16, 5, 7, 0, 4, 2, 5, 7, 4, 4, 0, 2, 2, 3, 3, 4, 11, 0, 0, 2, 0, 0, 2, 3, 4, 4, 4,{c5.2xlarge=16; c5.xlarge=5; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=2; i3.2xlarge=5; i3.large=7; i3.xlarge=4; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=11; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=4; z1d.large=4; z1d.xlarge=4}
chipseq,exponential,0.15,40,146,TEXTDISTANCE,337.24999999999994,15, 7, 10, 0, 1, 3, 3, 3, 2, 8, 0, 6, 3, 3, 3, 4, 10, 0, 0, 2, 0, 4, 1, 2, 4, 0, 4,{c5.2xlarge=15; c5.xlarge=7; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=3; i3.large=3; i3.xlarge=2; m5.2xlarge=8; m5.large=0; m5.xlarge=6; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=10; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=4}
chipseq,exponential,0.15,40,146,CRITICALPATH,525.29,15, 5, 12, 0, 3, 2, 4, 6, 3, 4, 0, 3, 4, 5, 3, 3, 11, 0, 0, 2, 0, 2, 2, 1, 2, 2, 4,{c5.2xlarge=15; c5.xlarge=5; c5a.2xlarge=12; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=4; i3.large=6; i3.xlarge=3; m5.2xlarge=4; m5.large=0; m5.xlarge=3; m5a.2xlarge=4; m5a.large=5; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=11; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=4}
chipseq,exponential,0.15,40,146,CRITICALPATHREVERSE,532.5999999999999,15, 4, 12, 0, 2, 2, 3, 4, 3, 3, 0, 1, 1, 4, 2, 5, 15, 0, 0, 1, 0, 1, 3, 2, 3, 4, 8,{c5.2xlarge=15; c5.xlarge=4; c5a.2xlarge=12; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=3; i3.large=4; i3.xlarge=3; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=5; m5zn.large=15; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=4; z1d.xlarge=8}
chipseq,exponential,0.15,40,146,RESHIV2,448.19,15, 8, 12, 0, 1, 2, 4, 3, 4, 4, 0, 2, 1, 3, 1, 3, 13, 0, 0, 3, 0, 1, 2, 2, 5, 4, 5,{c5.2xlarge=15; c5.xlarge=8; c5a.2xlarge=12; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=4; i3.large=3; i3.xlarge=4; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=13; m5zn.xlarge=0; r5.2xlarge=0; r5.large=3; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=5; z1d.large=4; z1d.xlarge=5}
