Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,normal,0.2,40,55,MAXMIN,601.2599999999999,39, 9, 9, 0, 1, 0, 0, 4, 0, 8, 0, 8, 0, 10, 0, 0, 51, 9, 5, 6, 11, 0, 2, 1, 3, 16, 14,{c5.2xlarge=39; c5.xlarge=9; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=0; m5.2xlarge=8; m5.large=0; m5.xlarge=8; m5a.2xlarge=0; m5a.large=10; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=51; m5zn.xlarge=9; r5.2xlarge=5; r5.large=6; r5.xlarge=11; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=3; z1d.large=16; z1d.xlarge=14},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.2,40,55,MCT,529.0999999999999,28, 9, 7, 0, 1, 0, 0, 5, 0, 6, 0, 11, 0, 18, 0, 0, 55, 11, 2, 6, 12, 0, 4, 0, 2, 19, 9,{c5.2xlarge=28; c5.xlarge=9; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=5; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=11; m5a.2xlarge=0; m5a.large=18; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=55; m5zn.xlarge=11; r5.2xlarge=2; r5.large=6; r5.xlarge=12; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=19; z1d.xlarge=9},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.2,40,55,ROUNDROBIN,578.7899999999998,19, 19, 6, 0, 5, 0, 0, 4, 0, 16, 0, 6, 0, 18, 3, 0, 84, 1, 1, 5, 7, 3, 1, 0, 0, 1, 7,{c5.2xlarge=19; c5.xlarge=19; c5a.2xlarge=6; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=0; m5.2xlarge=16; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=18; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=84; m5zn.xlarge=1; r5.2xlarge=1; r5.large=5; r5.xlarge=7; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=7},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.2,40,55,STATIC,528.5299999999997,26, 6, 5, 0, 0, 0, 0, 0, 0, 8, 0, 5, 0, 6, 0, 0, 89, 12, 5, 4, 6, 0, 1, 0, 3, 20, 9,{c5.2xlarge=26; c5.xlarge=6; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=8; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=89; m5zn.xlarge=12; r5.2xlarge=5; r5.large=4; r5.xlarge=6; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=20; z1d.xlarge=9},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.2,40,55,NOML,328.06999999999994,25, 20, 4, 0, 3, 0, 0, 2, 3, 9, 0, 13, 0, 7, 4, 0, 19, 10, 5, 11, 10, 7, 8, 8, 8, 21, 8,{c5.2xlarge=25; c5.xlarge=20; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=9; m5.large=0; m5.xlarge=13; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=19; m5zn.xlarge=10; r5.2xlarge=5; r5.large=11; r5.xlarge=10; r5a.2xlarge=7; r5a.large=8; r5a.xlarge=8; z1d.2xlarge=8; z1d.large=21; z1d.xlarge=8},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.2,40,55,CUSTOMCLUSTERNOML,329.38999999999993,20, 15, 7, 0, 15, 0, 0, 7, 3, 13, 0, 9, 0, 6, 10, 0, 12, 13, 10, 11, 17, 7, 7, 2, 8, 6, 7,{c5.2xlarge=20; c5.xlarge=15; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=15; d3.xlarge=0; i3.2xlarge=0; i3.large=7; i3.xlarge=3; m5.2xlarge=13; m5.large=0; m5.xlarge=9; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=10; m5zn.2xlarge=0; m5zn.large=12; m5zn.xlarge=13; r5.2xlarge=10; r5.large=11; r5.xlarge=17; r5a.2xlarge=7; r5a.large=7; r5a.xlarge=2; z1d.2xlarge=8; z1d.large=6; z1d.xlarge=7},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.2,40,55,TEXTDISTANCE,348.3899999999999,15, 11, 7, 0, 6, 0, 0, 8, 9, 27, 0, 11, 0, 10, 9, 0, 9, 11, 9, 11, 14, 11, 3, 3, 7, 11, 3,{c5.2xlarge=15; c5.xlarge=11; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=0; i3.large=8; i3.xlarge=9; m5.2xlarge=27; m5.large=0; m5.xlarge=11; m5a.2xlarge=0; m5a.large=10; m5a.xlarge=9; m5zn.2xlarge=0; m5zn.large=9; m5zn.xlarge=11; r5.2xlarge=9; r5.large=11; r5.xlarge=14; r5a.2xlarge=11; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=7; z1d.large=11; z1d.xlarge=3},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.2,40,55,CRITICALPATH,324.9699999999999,24, 14, 14, 0, 9, 0, 0, 7, 5, 7, 0, 8, 0, 7, 7, 0, 23, 13, 6, 8, 9, 2, 4, 10, 6, 15, 7,{c5.2xlarge=24; c5.xlarge=14; c5a.2xlarge=14; c5a.xlarge=0; d3.2xlarge=9; d3.xlarge=0; i3.2xlarge=0; i3.large=7; i3.xlarge=5; m5.2xlarge=7; m5.large=0; m5.xlarge=8; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=7; m5zn.2xlarge=0; m5zn.large=23; m5zn.xlarge=13; r5.2xlarge=6; r5.large=8; r5.xlarge=9; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=10; z1d.2xlarge=6; z1d.large=15; z1d.xlarge=7},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.2,40,55,CRITICALPATHREVERSE,367.7099999999999,29, 8, 10, 0, 4, 0, 0, 7, 9, 8, 0, 8, 0, 3, 4, 0, 22, 12, 9, 11, 6, 10, 9, 7, 9, 16, 5,{c5.2xlarge=29; c5.xlarge=8; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=0; i3.large=7; i3.xlarge=9; m5.2xlarge=8; m5.large=0; m5.xlarge=8; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=22; m5zn.xlarge=12; r5.2xlarge=9; r5.large=11; r5.xlarge=6; r5a.2xlarge=10; r5a.large=9; r5a.xlarge=7; z1d.2xlarge=9; z1d.large=16; z1d.xlarge=5},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.2,40,55,RESHIV2,552.81,24, 13, 9, 0, 7, 0, 0, 10, 4, 9, 0, 8, 0, 4, 10, 0, 20, 10, 5, 6, 5, 11, 7, 7, 8, 21, 7,{c5.2xlarge=24; c5.xlarge=13; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=0; i3.large=10; i3.xlarge=4; m5.2xlarge=9; m5.large=0; m5.xlarge=8; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=10; m5zn.2xlarge=0; m5zn.large=20; m5zn.xlarge=10; r5.2xlarge=5; r5.large=6; r5.xlarge=5; r5a.2xlarge=11; r5a.large=7; r5a.xlarge=7; z1d.2xlarge=8; z1d.large=21; z1d.xlarge=7},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.2,40,55,RESHIV3,350.78999999999996,25, 12, 4, 0, 6, 0, 0, 3, 5, 6, 0, 7, 0, 7, 5, 0, 23, 9, 11, 9, 12, 9, 7, 5, 11, 19, 10,{c5.2xlarge=25; c5.xlarge=12; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=5; m5.2xlarge=6; m5.large=0; m5.xlarge=7; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=23; m5zn.xlarge=9; r5.2xlarge=11; r5.large=9; r5.xlarge=12; r5a.2xlarge=9; r5a.large=7; r5a.xlarge=5; z1d.2xlarge=11; z1d.large=19; z1d.xlarge=10},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.2,40,55,RESHIMAX,352.99999999999994,25, 17, 4, 0, 10, 0, 0, 5, 4, 8, 0, 7, 0, 8, 3, 0, 22, 9, 7, 12, 10, 8, 7, 4, 5, 21, 7,{c5.2xlarge=25; c5.xlarge=17; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=0; i3.large=5; i3.xlarge=4; m5.2xlarge=8; m5.large=0; m5.xlarge=7; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=22; m5zn.xlarge=9; r5.2xlarge=7; r5.large=12; r5.xlarge=10; r5a.2xlarge=8; r5a.large=7; r5a.xlarge=4; z1d.2xlarge=5; z1d.large=21; z1d.xlarge=7},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.2,40,55,RESHIFCFS,361.6599999999999,32, 8, 3, 0, 11, 0, 0, 6, 7, 11, 0, 6, 0, 6, 12, 0, 26, 13, 4, 12, 6, 3, 5, 5, 9, 12, 8,{c5.2xlarge=32; c5.xlarge=8; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=11; d3.xlarge=0; i3.2xlarge=0; i3.large=6; i3.xlarge=7; m5.2xlarge=11; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=12; m5zn.2xlarge=0; m5zn.large=26; m5zn.xlarge=13; r5.2xlarge=4; r5.large=12; r5.xlarge=6; r5a.2xlarge=3; r5a.large=5; r5a.xlarge=5; z1d.2xlarge=9; z1d.large=12; z1d.xlarge=8},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.2,40,56,MINMIN,682.6299999999999,5, 0, 6, 24, 18, 2, 2, 2, 1, 0, 6, 17, 4, 16, 0, 41, 14, 15, 4, 9, 15, 1, 4, 0, 0, 0, 0,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=6; c5a.xlarge=24; d3.2xlarge=18; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=6; m5.xlarge=17; m5a.2xlarge=4; m5a.large=16; m5a.xlarge=0; m5zn.2xlarge=41; m5zn.large=14; m5zn.xlarge=15; r5.2xlarge=4; r5.large=9; r5.xlarge=15; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=4; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.2,40,56,MAXMIN,522.4599999999999,9, 0, 8, 24, 10, 3, 2, 0, 0, 0, 7, 21, 6, 8, 0, 29, 10, 12, 6, 8, 23, 4, 6, 10, 0, 0, 0,{c5.2xlarge=9; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=24; d3.2xlarge=10; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=7; m5.xlarge=21; m5a.2xlarge=6; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=29; m5zn.large=10; m5zn.xlarge=12; r5.2xlarge=6; r5.large=8; r5.xlarge=23; r5a.2xlarge=4; r5a.large=6; r5a.xlarge=10; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=4; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.2,40,56,MCT,683.4699999999999,9, 0, 7, 26, 23, 2, 2, 1, 1, 0, 7, 18, 2, 7, 0, 53, 4, 21, 5, 4, 6, 1, 4, 3, 0, 0, 0,{c5.2xlarge=9; c5.xlarge=0; c5a.2xlarge=7; c5a.xlarge=26; d3.2xlarge=23; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=7; m5.xlarge=18; m5a.2xlarge=2; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=53; m5zn.large=4; m5zn.xlarge=21; r5.2xlarge=5; r5.large=4; r5.xlarge=6; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=4; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.2,40,56,ROUNDROBIN,558.8899999999998,0, 0, 2, 13, 22, 4, 2, 4, 0, 0, 0, 31, 2, 17, 0, 59, 0, 2, 0, 9, 22, 9, 2, 6, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=13; d3.2xlarge=22; d3.xlarge=4; i3.2xlarge=2; i3.large=4; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=31; m5a.2xlarge=2; m5a.large=17; m5a.xlarge=0; m5zn.2xlarge=59; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=9; r5.xlarge=22; r5a.2xlarge=9; r5a.large=2; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=4; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.2,40,56,STATIC,659.4499999999997,10, 0, 8, 15, 5, 3, 1, 0, 0, 0, 4, 13, 4, 4, 0, 68, 8, 24, 5, 5, 23, 1, 3, 1, 0, 0, 0,{c5.2xlarge=10; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=15; d3.2xlarge=5; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=4; m5.xlarge=13; m5a.2xlarge=4; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=68; m5zn.large=8; m5zn.xlarge=24; r5.2xlarge=5; r5.large=5; r5.xlarge=23; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=4; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.2,40,56,NOML,518.8299999999998,8, 0, 5, 9, 8, 7, 6, 3, 4, 0, 13, 18, 14, 10, 0, 20, 10, 15, 10, 12, 12, 4, 10, 7, 0, 0, 0,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=9; d3.2xlarge=8; d3.xlarge=7; i3.2xlarge=6; i3.large=3; i3.xlarge=4; m5.2xlarge=0; m5.large=13; m5.xlarge=18; m5a.2xlarge=14; m5a.large=10; m5a.xlarge=0; m5zn.2xlarge=20; m5zn.large=10; m5zn.xlarge=15; r5.2xlarge=10; r5.large=12; r5.xlarge=12; r5a.2xlarge=4; r5a.large=10; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=4; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.2,40,56,CUSTOMCLUSTERNOML,341.60999999999984,8, 0, 6, 8, 7, 9, 7, 8, 6, 0, 8, 14, 9, 8, 0, 14, 11, 19, 19, 9, 9, 8, 10, 9, 0, 0, 0,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=6; c5a.xlarge=8; d3.2xlarge=7; d3.xlarge=9; i3.2xlarge=7; i3.large=8; i3.xlarge=6; m5.2xlarge=0; m5.large=8; m5.xlarge=14; m5a.2xlarge=9; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=14; m5zn.large=11; m5zn.xlarge=19; r5.2xlarge=19; r5.large=9; r5.xlarge=9; r5a.2xlarge=8; r5a.large=10; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=4; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
