Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,normal,0.1,40,117,NOML,489.67999999999995,7, 6, 12, 12, 0, 1, 0, 4, 1, 2, 0, 4, 3, 3, 7, 4, 11, 2, 3, 2, 2, 4, 0, 0, 3, 5, 0,{c5.2xlarge=7; c5.xlarge=6; c5a.2xlarge=12; c5a.xlarge=12; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=4; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=4; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=7; m5zn.2xlarge=4; m5zn.large=11; m5zn.xlarge=2; r5.2xlarge=3; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=5; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
chipseq,normal,0.1,40,117,CUSTOMCLUSTERNOML,404.03999999999996,8, 7, 8, 7, 0, 1, 1, 4, 3, 4, 0, 2, 2, 2, 1, 8, 15, 3, 4, 3, 3, 2, 0, 0, 4, 6, 0,{c5.2xlarge=8; c5.xlarge=7; c5a.2xlarge=8; c5a.xlarge=7; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=4; i3.xlarge=3; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=8; m5zn.large=15; m5zn.xlarge=3; r5.2xlarge=4; r5.large=3; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=6; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
chipseq,normal,0.1,40,117,TEXTDISTANCE,353.93999999999994,8, 7, 9, 8, 0, 3, 1, 3, 2, 4, 0, 6, 2, 2, 2, 9, 11, 4, 2, 1, 3, 5, 0, 0, 2, 4, 0,{c5.2xlarge=8; c5.xlarge=7; c5a.2xlarge=9; c5a.xlarge=8; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=4; m5.large=0; m5.xlarge=6; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=9; m5zn.large=11; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=3; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=4; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
chipseq,normal,0.1,40,117,CRITICALPATH,346.39,8, 10, 13, 12, 0, 2, 3, 9, 2, 2, 0, 1, 2, 3, 1, 6, 10, 2, 3, 1, 2, 1, 0, 0, 1, 4, 0,{c5.2xlarge=8; c5.xlarge=10; c5a.2xlarge=13; c5a.xlarge=12; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=3; i3.large=9; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=10; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
chipseq,normal,0.1,40,117,CRITICALPATHREVERSE,361.51,6, 6, 11, 11, 0, 1, 1, 3, 1, 1, 0, 2, 2, 2, 3, 6, 21, 4, 1, 1, 2, 4, 0, 0, 1, 8, 0,{c5.2xlarge=6; c5.xlarge=6; c5a.2xlarge=11; c5a.xlarge=11; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=6; m5zn.large=21; m5zn.xlarge=4; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=4; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=8; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
chipseq,normal,0.1,40,117,RESHIV2,402.35999999999996,10, 7, 12, 13, 0, 2, 2, 3, 2, 1, 0, 4, 1, 1, 1, 5, 15, 2, 1, 2, 2, 1, 0, 0, 3, 8, 0,{c5.2xlarge=10; c5.xlarge=7; c5a.2xlarge=12; c5a.xlarge=13; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=15; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=8; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
chipseq,normal,0.1,40,117,RESHIV3,349.02,9, 8, 10, 11, 0, 3, 2, 7, 1, 1, 0, 3, 1, 2, 4, 3, 17, 4, 1, 1, 2, 1, 0, 0, 3, 4, 0,{c5.2xlarge=9; c5.xlarge=8; c5a.2xlarge=10; c5a.xlarge=11; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=7; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=3; m5zn.large=17; m5zn.xlarge=4; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=4; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
chipseq,normal,0.1,40,117,RESHIMAX,337.49999999999994,6, 10, 11, 12, 0, 2, 1, 9, 2, 2, 0, 3, 0, 3, 2, 6, 11, 3, 2, 3, 2, 1, 0, 0, 3, 4, 0,{c5.2xlarge=6; c5.xlarge=10; c5a.2xlarge=11; c5a.xlarge=12; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=9; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=6; m5zn.large=11; m5zn.xlarge=3; r5.2xlarge=2; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=4; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
chipseq,normal,0.1,40,117,RESHIFCFS,349.98999999999995,8, 7, 11, 11, 0, 4, 1, 3, 2, 1, 0, 3, 1, 1, 4, 4, 18, 2, 3, 3, 2, 3, 0, 0, 3, 3, 0,{c5.2xlarge=8; c5.xlarge=7; c5a.2xlarge=11; c5a.xlarge=11; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=4; m5zn.large=18; m5zn.xlarge=2; r5.2xlarge=3; r5.large=3; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=3; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
chipseq,normal,0.1,40,118,MINMIN,408.32999999999987,14, 10, 6, 0, 0, 6, 1, 0, 0, 2, 2, 2, 3, 1, 1, 9, 7, 12, 5, 2, 1, 0, 2, 2, 0, 5, 5,{c5.2xlarge=14; c5.xlarge=10; c5a.2xlarge=6; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=6; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=9; m5zn.large=7; m5zn.xlarge=12; r5.2xlarge=5; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=5},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.1,40,118,MAXMIN,490.02,8, 13, 5, 0, 0, 10, 3, 0, 1, 2, 2, 5, 2, 1, 1, 10, 3, 7, 7, 2, 2, 0, 2, 3, 0, 3, 6,{c5.2xlarge=8; c5.xlarge=13; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=10; i3.2xlarge=3; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=5; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=10; m5zn.large=3; m5zn.xlarge=7; r5.2xlarge=7; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=6},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.1,40,118,MCT,402.96999999999997,15, 16, 4, 0, 0, 5, 2, 0, 1, 4, 3, 3, 0, 1, 0, 10, 7, 8, 3, 2, 2, 0, 2, 2, 0, 3, 5,{c5.2xlarge=15; c5.xlarge=16; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=3; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=7; m5zn.xlarge=8; r5.2xlarge=3; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=5},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.1,40,118,ROUNDROBIN,710.55,13, 8, 0, 0, 0, 8, 3, 0, 0, 5, 2, 2, 11, 4, 1, 4, 3, 8, 6, 2, 1, 0, 2, 4, 0, 1, 10,{c5.2xlarge=13; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=8; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=5; m5.large=2; m5.xlarge=2; m5a.2xlarge=11; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=3; m5zn.xlarge=8; r5.2xlarge=6; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=10},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.1,40,118,STATIC,368.35999999999996,14, 20, 3, 0, 0, 4, 2, 0, 1, 3, 1, 4, 4, 1, 1, 9, 5, 9, 5, 1, 2, 0, 2, 0, 0, 2, 5,{c5.2xlarge=14; c5.xlarge=20; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=4; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=9; m5zn.large=5; m5zn.xlarge=9; r5.2xlarge=5; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=5},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.1,40,118,NOML,448.03,14, 13, 4, 0, 0, 2, 2, 0, 1, 3, 2, 6, 5, 1, 3, 5, 3, 5, 6, 3, 2, 0, 6, 4, 0, 3, 5,{c5.2xlarge=14; c5.xlarge=13; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=2; m5.xlarge=6; m5a.2xlarge=5; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=5; m5zn.large=3; m5zn.xlarge=5; r5.2xlarge=6; r5.large=3; r5.xlarge=2; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=5},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.1,40,118,CUSTOMCLUSTERNOML,488.10999999999996,12, 6, 4, 0, 0, 7, 5, 0, 1, 4, 4, 4, 1, 3, 1, 8, 3, 5, 7, 4, 2, 0, 4, 4, 0, 5, 4,{c5.2xlarge=12; c5.xlarge=6; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=5; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=4; m5.xlarge=4; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=8; m5zn.large=3; m5zn.xlarge=5; r5.2xlarge=7; r5.large=4; r5.xlarge=2; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=4},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.1,40,118,TEXTDISTANCE,338.47,14, 12, 3, 0, 0, 5, 2, 0, 1, 4, 3, 8, 2, 2, 2, 10, 4, 6, 3, 2, 3, 0, 5, 3, 0, 1, 3,{c5.2xlarge=14; c5.xlarge=12; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=3; m5.xlarge=8; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=10; m5zn.large=4; m5zn.xlarge=6; r5.2xlarge=3; r5.large=2; r5.xlarge=3; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.1,40,118,CRITICALPATH,488.22999999999996,12, 8, 4, 0, 0, 7, 4, 0, 3, 1, 4, 6, 0, 2, 1, 7, 6, 5, 9, 2, 2, 0, 6, 3, 0, 2, 4,{c5.2xlarge=12; c5.xlarge=8; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=4; i3.large=0; i3.xlarge=3; m5.2xlarge=1; m5.large=4; m5.xlarge=6; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=7; m5zn.large=6; m5zn.xlarge=5; r5.2xlarge=9; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=4},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.1,40,118,CRITICALPATHREVERSE,456.97999999999996,13, 11, 4, 0, 0, 5, 0, 0, 1, 1, 2, 4, 3, 1, 2, 10, 6, 10, 5, 2, 2, 0, 2, 3, 0, 4, 7,{c5.2xlarge=13; c5.xlarge=11; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=2; m5.xlarge=4; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=10; m5zn.large=6; m5zn.xlarge=10; r5.2xlarge=5; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=7},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.1,40,118,RESHIV2,488.90999999999997,12, 14, 4, 0, 0, 6, 5, 0, 1, 2, 3, 5, 2, 1, 1, 8, 6, 7, 5, 1, 1, 0, 2, 3, 0, 5, 4,{c5.2xlarge=12; c5.xlarge=14; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=6; i3.2xlarge=5; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=3; m5.xlarge=5; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=8; m5zn.large=6; m5zn.xlarge=7; r5.2xlarge=5; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=4},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
