Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.2,40,7,CUSTOMCLUSTERNOML,2973.0399999999936,60, 59, 63, 46, 32, 33, 33, 27, 0, 70, 0, 29, 40, 26, 20, 81, 66, 0, 30, 27, 57, 22, 54, 23, 0, 47, 55,{c5.2xlarge=60; c5.xlarge=59; c5a.2xlarge=63; c5a.xlarge=46; d3.2xlarge=32; d3.xlarge=33; i3.2xlarge=33; i3.large=27; i3.xlarge=0; m5.2xlarge=70; m5.large=0; m5.xlarge=29; m5a.2xlarge=40; m5a.large=26; m5a.xlarge=20; m5zn.2xlarge=81; m5zn.large=66; m5zn.xlarge=0; r5.2xlarge=30; r5.large=27; r5.xlarge=57; r5a.2xlarge=22; r5a.large=54; r5a.xlarge=23; z1d.2xlarge=0; z1d.large=47; z1d.xlarge=55},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,7,TEXTDISTANCE,2841.9899999999934,53, 54, 53, 58, 27, 27, 23, 29, 0, 79, 0, 33, 48, 28, 30, 77, 61, 0, 26, 29, 47, 26, 68, 25, 0, 45, 54,{c5.2xlarge=53; c5.xlarge=54; c5a.2xlarge=53; c5a.xlarge=58; d3.2xlarge=27; d3.xlarge=27; i3.2xlarge=23; i3.large=29; i3.xlarge=0; m5.2xlarge=79; m5.large=0; m5.xlarge=33; m5a.2xlarge=48; m5a.large=28; m5a.xlarge=30; m5zn.2xlarge=77; m5zn.large=61; m5zn.xlarge=0; r5.2xlarge=26; r5.large=29; r5.xlarge=47; r5a.2xlarge=26; r5a.large=68; r5a.xlarge=25; z1d.2xlarge=0; z1d.large=45; z1d.xlarge=54},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,7,CRITICALPATH,2742.5699999999943,51, 54, 57, 54, 30, 31, 24, 26, 0, 66, 0, 27, 33, 26, 19, 84, 83, 0, 29, 31, 47, 22, 74, 20, 0, 58, 54,{c5.2xlarge=51; c5.xlarge=54; c5a.2xlarge=57; c5a.xlarge=54; d3.2xlarge=30; d3.xlarge=31; i3.2xlarge=24; i3.large=26; i3.xlarge=0; m5.2xlarge=66; m5.large=0; m5.xlarge=27; m5a.2xlarge=33; m5a.large=26; m5a.xlarge=19; m5zn.2xlarge=84; m5zn.large=83; m5zn.xlarge=0; r5.2xlarge=29; r5.large=31; r5.xlarge=47; r5a.2xlarge=22; r5a.large=74; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=58; z1d.xlarge=54},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,7,CRITICALPATHREVERSE,2742.569999999994,55, 62, 54, 51, 29, 34, 22, 29, 0, 67, 0, 29, 33, 26, 21, 72, 91, 0, 28, 27, 51, 22, 66, 19, 0, 54, 58,{c5.2xlarge=55; c5.xlarge=62; c5a.2xlarge=54; c5a.xlarge=51; d3.2xlarge=29; d3.xlarge=34; i3.2xlarge=22; i3.large=29; i3.xlarge=0; m5.2xlarge=67; m5.large=0; m5.xlarge=29; m5a.2xlarge=33; m5a.large=26; m5a.xlarge=21; m5zn.2xlarge=72; m5zn.large=91; m5zn.xlarge=0; r5.2xlarge=28; r5.large=27; r5.xlarge=51; r5a.2xlarge=22; r5a.large=66; r5a.xlarge=19; z1d.2xlarge=0; z1d.large=54; z1d.xlarge=58},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,7,RESHIV2,2744.629999999996,56, 61, 58, 54, 29, 28, 21, 25, 0, 70, 0, 27, 37, 24, 22, 86, 80, 0, 30, 29, 46, 16, 58, 23, 0, 60, 60,{c5.2xlarge=56; c5.xlarge=61; c5a.2xlarge=58; c5a.xlarge=54; d3.2xlarge=29; d3.xlarge=28; i3.2xlarge=21; i3.large=25; i3.xlarge=0; m5.2xlarge=70; m5.large=0; m5.xlarge=27; m5a.2xlarge=37; m5a.large=24; m5a.xlarge=22; m5zn.2xlarge=86; m5zn.large=80; m5zn.xlarge=0; r5.2xlarge=30; r5.large=29; r5.xlarge=46; r5a.2xlarge=16; r5a.large=58; r5a.xlarge=23; z1d.2xlarge=0; z1d.large=60; z1d.xlarge=60},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,7,RESHIV3,2744.509999999995,54, 58, 52, 55, 29, 31, 24, 25, 0, 68, 0, 29, 33, 26, 24, 81, 86, 0, 25, 30, 47, 20, 66, 21, 0, 55, 61,{c5.2xlarge=54; c5.xlarge=58; c5a.2xlarge=52; c5a.xlarge=55; d3.2xlarge=29; d3.xlarge=31; i3.2xlarge=24; i3.large=25; i3.xlarge=0; m5.2xlarge=68; m5.large=0; m5.xlarge=29; m5a.2xlarge=33; m5a.large=26; m5a.xlarge=24; m5zn.2xlarge=81; m5zn.large=86; m5zn.xlarge=0; r5.2xlarge=25; r5.large=30; r5.xlarge=47; r5a.2xlarge=20; r5a.large=66; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=55; z1d.xlarge=61},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,7,RESHIMAX,2742.599999999994,61, 60, 53, 53, 29, 33, 22, 28, 0, 63, 0, 26, 31, 25, 22, 74, 90, 0, 29, 27, 47, 19, 71, 23, 0, 56, 58,{c5.2xlarge=61; c5.xlarge=60; c5a.2xlarge=53; c5a.xlarge=53; d3.2xlarge=29; d3.xlarge=33; i3.2xlarge=22; i3.large=28; i3.xlarge=0; m5.2xlarge=63; m5.large=0; m5.xlarge=26; m5a.2xlarge=31; m5a.large=25; m5a.xlarge=22; m5zn.2xlarge=74; m5zn.large=90; m5zn.xlarge=0; r5.2xlarge=29; r5.large=27; r5.xlarge=47; r5a.2xlarge=19; r5a.large=71; r5a.xlarge=23; z1d.2xlarge=0; z1d.large=56; z1d.xlarge=58},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,7,RESHIFCFS,2744.509999999996,64, 63, 52, 52, 28, 32, 21, 26, 0, 66, 0, 28, 43, 27, 23, 69, 77, 0, 27, 30, 44, 23, 75, 20, 0, 53, 57,{c5.2xlarge=64; c5.xlarge=63; c5a.2xlarge=52; c5a.xlarge=52; d3.2xlarge=28; d3.xlarge=32; i3.2xlarge=21; i3.large=26; i3.xlarge=0; m5.2xlarge=66; m5.large=0; m5.xlarge=28; m5a.2xlarge=43; m5a.large=27; m5a.xlarge=23; m5zn.2xlarge=69; m5zn.large=77; m5zn.xlarge=0; r5.2xlarge=27; r5.large=30; r5.xlarge=44; r5a.2xlarge=23; r5a.large=75; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=53; z1d.xlarge=57},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,8,MINMIN,3017.749999999996,107, 53, 0, 0, 25, 0, 0, 45, 49, 49, 29, 72, 0, 24, 21, 157, 0, 80, 0, 0, 21, 71, 47, 19, 28, 52, 51,{c5.2xlarge=107; c5.xlarge=53; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=25; d3.xlarge=0; i3.2xlarge=0; i3.large=45; i3.xlarge=49; m5.2xlarge=49; m5.large=29; m5.xlarge=72; m5a.2xlarge=0; m5a.large=24; m5a.xlarge=21; m5zn.2xlarge=157; m5zn.large=0; m5zn.xlarge=80; r5.2xlarge=0; r5.large=0; r5.xlarge=21; r5a.2xlarge=71; r5a.large=47; r5a.xlarge=19; z1d.2xlarge=28; z1d.large=52; z1d.xlarge=51},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,8,MAXMIN,2789.599999999992,119, 52, 0, 0, 23, 0, 0, 43, 45, 45, 26, 70, 0, 20, 19, 172, 0, 85, 0, 0, 21, 55, 39, 20, 28, 60, 58,{c5.2xlarge=119; c5.xlarge=52; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=23; d3.xlarge=0; i3.2xlarge=0; i3.large=43; i3.xlarge=45; m5.2xlarge=45; m5.large=26; m5.xlarge=70; m5a.2xlarge=0; m5a.large=20; m5a.xlarge=19; m5zn.2xlarge=172; m5zn.large=0; m5zn.xlarge=85; r5.2xlarge=0; r5.large=0; r5.xlarge=21; r5a.2xlarge=55; r5a.large=39; r5a.xlarge=20; z1d.2xlarge=28; z1d.large=60; z1d.xlarge=58},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,8,MCT,2755.439999999995,107, 50, 0, 0, 24, 0, 0, 42, 46, 47, 26, 69, 0, 26, 16, 178, 0, 88, 0, 0, 23, 59, 43, 18, 27, 58, 53,{c5.2xlarge=107; c5.xlarge=50; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=0; i3.large=42; i3.xlarge=46; m5.2xlarge=47; m5.large=26; m5.xlarge=69; m5a.2xlarge=0; m5a.large=26; m5a.xlarge=16; m5zn.2xlarge=178; m5zn.large=0; m5zn.xlarge=88; r5.2xlarge=0; r5.large=0; r5.xlarge=23; r5a.2xlarge=59; r5a.large=43; r5a.xlarge=18; z1d.2xlarge=27; z1d.large=58; z1d.xlarge=53},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,8,ROUNDROBIN,3084.359999999995,89, 34, 0, 0, 34, 0, 0, 62, 68, 64, 34, 80, 0, 34, 15, 76, 0, 120, 0, 0, 18, 72, 68, 1, 34, 68, 29,{c5.2xlarge=89; c5.xlarge=34; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=34; d3.xlarge=0; i3.2xlarge=0; i3.large=62; i3.xlarge=68; m5.2xlarge=64; m5.large=34; m5.xlarge=80; m5a.2xlarge=0; m5a.large=34; m5a.xlarge=15; m5zn.2xlarge=76; m5zn.large=0; m5zn.xlarge=120; r5.2xlarge=0; r5.large=0; r5.xlarge=18; r5a.2xlarge=72; r5a.large=68; r5a.xlarge=1; z1d.2xlarge=34; z1d.large=68; z1d.xlarge=29},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,8,STATIC,2755.9099999999953,122, 57, 0, 0, 20, 0, 0, 46, 40, 40, 28, 76, 0, 22, 19, 177, 0, 83, 0, 0, 21, 50, 41, 17, 29, 56, 56,{c5.2xlarge=122; c5.xlarge=57; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=20; d3.xlarge=0; i3.2xlarge=0; i3.large=46; i3.xlarge=40; m5.2xlarge=40; m5.large=28; m5.xlarge=76; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=19; m5zn.2xlarge=177; m5zn.large=0; m5zn.xlarge=83; r5.2xlarge=0; r5.large=0; r5.xlarge=21; r5a.2xlarge=50; r5a.large=41; r5a.xlarge=17; z1d.2xlarge=29; z1d.large=56; z1d.xlarge=56},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,8,NOML,3077.7499999999936,107, 63, 0, 0, 22, 0, 0, 40, 36, 53, 31, 71, 0, 29, 28, 115, 0, 80, 0, 0, 28, 64, 53, 28, 31, 57, 64,{c5.2xlarge=107; c5.xlarge=63; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=22; d3.xlarge=0; i3.2xlarge=0; i3.large=40; i3.xlarge=36; m5.2xlarge=53; m5.large=31; m5.xlarge=71; m5a.2xlarge=0; m5a.large=29; m5a.xlarge=28; m5zn.2xlarge=115; m5zn.large=0; m5zn.xlarge=80; r5.2xlarge=0; r5.large=0; r5.xlarge=28; r5a.2xlarge=64; r5a.large=53; r5a.xlarge=28; z1d.2xlarge=31; z1d.large=57; z1d.xlarge=64},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,8,CUSTOMCLUSTERNOML,2763.119999999994,97, 62, 0, 0, 31, 0, 0, 51, 43, 53, 27, 79, 0, 27, 25, 131, 0, 82, 0, 0, 29, 49, 47, 26, 32, 52, 57,{c5.2xlarge=97; c5.xlarge=62; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=31; d3.xlarge=0; i3.2xlarge=0; i3.large=51; i3.xlarge=43; m5.2xlarge=53; m5.large=27; m5.xlarge=79; m5a.2xlarge=0; m5a.large=27; m5a.xlarge=25; m5zn.2xlarge=131; m5zn.large=0; m5zn.xlarge=82; r5.2xlarge=0; r5.large=0; r5.xlarge=29; r5a.2xlarge=49; r5a.large=47; r5a.xlarge=26; z1d.2xlarge=32; z1d.large=52; z1d.xlarge=57},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,8,TEXTDISTANCE,2829.2199999999943,86, 56, 0, 0, 26, 0, 0, 56, 43, 61, 34, 80, 0, 28, 30, 132, 0, 72, 0, 0, 23, 62, 49, 28, 30, 49, 55,{c5.2xlarge=86; c5.xlarge=56; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=26; d3.xlarge=0; i3.2xlarge=0; i3.large=56; i3.xlarge=43; m5.2xlarge=61; m5.large=34; m5.xlarge=80; m5a.2xlarge=0; m5a.large=28; m5a.xlarge=30; m5zn.2xlarge=132; m5zn.large=0; m5zn.xlarge=72; r5.2xlarge=0; r5.large=0; r5.xlarge=23; r5a.2xlarge=62; r5a.large=49; r5a.xlarge=28; z1d.2xlarge=30; z1d.large=49; z1d.xlarge=55},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,8,CRITICALPATH,2701.5499999999934,103, 55, 0, 0, 31, 0, 0, 46, 42, 53, 33, 71, 0, 22, 21, 135, 0, 87, 0, 0, 27, 49, 47, 24, 33, 57, 64,{c5.2xlarge=103; c5.xlarge=55; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=31; d3.xlarge=0; i3.2xlarge=0; i3.large=46; i3.xlarge=42; m5.2xlarge=53; m5.large=33; m5.xlarge=71; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=21; m5zn.2xlarge=135; m5zn.large=0; m5zn.xlarge=87; r5.2xlarge=0; r5.large=0; r5.xlarge=27; r5a.2xlarge=49; r5a.large=47; r5a.xlarge=24; z1d.2xlarge=33; z1d.large=57; z1d.xlarge=64},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,8,CRITICALPATHREVERSE,2701.1699999999933,96, 65, 0, 0, 30, 0, 0, 56, 38, 51, 32, 66, 0, 29, 23, 134, 0, 81, 0, 0, 29, 46, 44, 24, 31, 62, 63,{c5.2xlarge=96; c5.xlarge=65; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=30; d3.xlarge=0; i3.2xlarge=0; i3.large=56; i3.xlarge=38; m5.2xlarge=51; m5.large=32; m5.xlarge=66; m5a.2xlarge=0; m5a.large=29; m5a.xlarge=23; m5zn.2xlarge=134; m5zn.large=0; m5zn.xlarge=81; r5.2xlarge=0; r5.large=0; r5.xlarge=29; r5a.2xlarge=46; r5a.large=44; r5a.xlarge=24; z1d.2xlarge=31; z1d.large=62; z1d.xlarge=63},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
