Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,exponential,0.1,40,0,MINMIN,356.97,0, 54, 68, 56, 66, 42, 32, 24, 0, 43, 27, 65, 46, 0, 60, 70, 0, 23, 0, 20, 56, 86, 73, 60, 0, 0, 29,{c5.2xlarge=0; c5.xlarge=54; c5a.2xlarge=68; c5a.xlarge=56; d3.2xlarge=66; d3.xlarge=42; i3.2xlarge=32; i3.large=24; i3.xlarge=0; m5.2xlarge=43; m5.large=27; m5.xlarge=65; m5a.2xlarge=46; m5a.large=0; m5a.xlarge=60; m5zn.2xlarge=70; m5zn.large=0; m5zn.xlarge=23; r5.2xlarge=0; r5.large=20; r5.xlarge=56; r5a.2xlarge=86; r5a.large=73; r5a.xlarge=60; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.1,40,135,RESHIMAX,356.97,0, 81, 108, 39, 26, 29, 0, 37, 0, 47, 32, 0, 25, 0, 43, 59, 50, 91, 41, 49, 24, 32, 35, 40, 0, 43, 69,{c5.2xlarge=0; c5.xlarge=81; c5a.2xlarge=108; c5a.xlarge=39; d3.2xlarge=26; d3.xlarge=29; i3.2xlarge=0; i3.large=37; i3.xlarge=0; m5.2xlarge=47; m5.large=32; m5.xlarge=0; m5a.2xlarge=25; m5a.large=0; m5a.xlarge=43; m5zn.2xlarge=59; m5zn.large=50; m5zn.xlarge=91; r5.2xlarge=41; r5.large=49; r5.xlarge=24; r5a.2xlarge=32; r5a.large=35; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=43; z1d.xlarge=69},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=5; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=3; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.1,40,135,RESHIFCFS,356.97,0, 84, 113, 46, 26, 35, 0, 40, 0, 43, 33, 0, 29, 0, 37, 64, 53, 84, 39, 44, 32, 25, 40, 32, 0, 38, 63,{c5.2xlarge=0; c5.xlarge=84; c5a.2xlarge=113; c5a.xlarge=46; d3.2xlarge=26; d3.xlarge=35; i3.2xlarge=0; i3.large=40; i3.xlarge=0; m5.2xlarge=43; m5.large=33; m5.xlarge=0; m5a.2xlarge=29; m5a.large=0; m5a.xlarge=37; m5zn.2xlarge=64; m5zn.large=53; m5zn.xlarge=84; r5.2xlarge=39; r5.large=44; r5.xlarge=32; r5a.2xlarge=25; r5a.large=40; r5a.xlarge=32; z1d.2xlarge=0; z1d.large=38; z1d.xlarge=63},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=5; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=3; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.1,40,136,MINMIN,356.97,104, 26, 25, 47, 97, 32, 45, 27, 21, 24, 0, 41, 48, 28, 23, 78, 19, 30, 63, 25, 54, 24, 0, 25, 24, 20, 50,{c5.2xlarge=104; c5.xlarge=26; c5a.2xlarge=25; c5a.xlarge=47; d3.2xlarge=97; d3.xlarge=32; i3.2xlarge=45; i3.large=27; i3.xlarge=21; m5.2xlarge=24; m5.large=0; m5.xlarge=41; m5a.2xlarge=48; m5a.large=28; m5a.xlarge=23; m5zn.2xlarge=78; m5zn.large=19; m5zn.xlarge=30; r5.2xlarge=63; r5.large=25; r5.xlarge=54; r5a.2xlarge=24; r5a.large=0; r5a.xlarge=25; z1d.2xlarge=24; z1d.large=20; z1d.xlarge=50},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.1,40,136,MAXMIN,356.97,87, 26, 33, 43, 105, 32, 50, 31, 31, 18, 0, 46, 51, 26, 25, 80, 25, 19, 56, 28, 46, 22, 0, 27, 21, 28, 44,{c5.2xlarge=87; c5.xlarge=26; c5a.2xlarge=33; c5a.xlarge=43; d3.2xlarge=105; d3.xlarge=32; i3.2xlarge=50; i3.large=31; i3.xlarge=31; m5.2xlarge=18; m5.large=0; m5.xlarge=46; m5a.2xlarge=51; m5a.large=26; m5a.xlarge=25; m5zn.2xlarge=80; m5zn.large=25; m5zn.xlarge=19; r5.2xlarge=56; r5.large=28; r5.xlarge=46; r5a.2xlarge=22; r5a.large=0; r5a.xlarge=27; z1d.2xlarge=21; z1d.large=28; z1d.xlarge=44},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.1,40,136,MCT,356.97,100, 24, 26, 61, 105, 23, 44, 23, 28, 30, 0, 46, 53, 23, 25, 71, 29, 21, 58, 25, 39, 23, 0, 29, 22, 24, 48,{c5.2xlarge=100; c5.xlarge=24; c5a.2xlarge=26; c5a.xlarge=61; d3.2xlarge=105; d3.xlarge=23; i3.2xlarge=44; i3.large=23; i3.xlarge=28; m5.2xlarge=30; m5.large=0; m5.xlarge=46; m5a.2xlarge=53; m5a.large=23; m5a.xlarge=25; m5zn.2xlarge=71; m5zn.large=29; m5zn.xlarge=21; r5.2xlarge=58; r5.large=25; r5.xlarge=39; r5a.2xlarge=23; r5a.large=0; r5a.xlarge=29; z1d.2xlarge=22; z1d.large=24; z1d.xlarge=48},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.1,40,136,ROUNDROBIN,356.97,70, 61, 52, 0, 179, 48, 44, 0, 14, 58, 0, 3, 83, 61, 0, 71, 40, 21, 117, 0, 0, 0, 0, 0, 5, 29, 44,{c5.2xlarge=70; c5.xlarge=61; c5a.2xlarge=52; c5a.xlarge=0; d3.2xlarge=179; d3.xlarge=48; i3.2xlarge=44; i3.large=0; i3.xlarge=14; m5.2xlarge=58; m5.large=0; m5.xlarge=3; m5a.2xlarge=83; m5a.large=61; m5a.xlarge=0; m5zn.2xlarge=71; m5zn.large=40; m5zn.xlarge=21; r5.2xlarge=117; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=29; z1d.xlarge=44},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.1,40,136,STATIC,356.97,97, 22, 19, 50, 95, 27, 51, 21, 25, 20, 0, 60, 51, 29, 28, 72, 25, 24, 51, 24, 55, 22, 0, 28, 22, 22, 60,{c5.2xlarge=97; c5.xlarge=22; c5a.2xlarge=19; c5a.xlarge=50; d3.2xlarge=95; d3.xlarge=27; i3.2xlarge=51; i3.large=21; i3.xlarge=25; m5.2xlarge=20; m5.large=0; m5.xlarge=60; m5a.2xlarge=51; m5a.large=29; m5a.xlarge=28; m5zn.2xlarge=72; m5zn.large=25; m5zn.xlarge=24; r5.2xlarge=51; r5.large=24; r5.xlarge=55; r5a.2xlarge=22; r5a.large=0; r5a.xlarge=28; z1d.2xlarge=22; z1d.large=22; z1d.xlarge=60},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.1,40,136,NOML,356.97,102, 38, 41, 69, 44, 24, 29, 27, 27, 29, 0, 55, 30, 24, 29, 76, 34, 39, 34, 35, 39, 29, 0, 29, 36, 33, 48,{c5.2xlarge=102; c5.xlarge=38; c5a.2xlarge=41; c5a.xlarge=69; d3.2xlarge=44; d3.xlarge=24; i3.2xlarge=29; i3.large=27; i3.xlarge=27; m5.2xlarge=29; m5.large=0; m5.xlarge=55; m5a.2xlarge=30; m5a.large=24; m5a.xlarge=29; m5zn.2xlarge=76; m5zn.large=34; m5zn.xlarge=39; r5.2xlarge=34; r5.large=35; r5.xlarge=39; r5a.2xlarge=29; r5a.large=0; r5a.xlarge=29; z1d.2xlarge=36; z1d.large=33; z1d.xlarge=48},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.1,40,136,CUSTOMCLUSTERNOML,356.97,107, 36, 48, 34, 64, 39, 45, 25, 21, 28, 0, 48, 36, 23, 30, 81, 26, 36, 38, 16, 44, 27, 0, 27, 39, 27, 55,{c5.2xlarge=107; c5.xlarge=36; c5a.2xlarge=48; c5a.xlarge=34; d3.2xlarge=64; d3.xlarge=39; i3.2xlarge=45; i3.large=25; i3.xlarge=21; m5.2xlarge=28; m5.large=0; m5.xlarge=48; m5a.2xlarge=36; m5a.large=23; m5a.xlarge=30; m5zn.2xlarge=81; m5zn.large=26; m5zn.xlarge=36; r5.2xlarge=38; r5.large=16; r5.xlarge=44; r5a.2xlarge=27; r5a.large=0; r5a.xlarge=27; z1d.2xlarge=39; z1d.large=27; z1d.xlarge=55},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.1,40,136,TEXTDISTANCE,356.97,85, 40, 36, 50, 40, 35, 47, 32, 29, 39, 0, 52, 37, 31, 30, 80, 25, 35, 50, 27, 44, 28, 0, 26, 33, 27, 42,{c5.2xlarge=85; c5.xlarge=40; c5a.2xlarge=36; c5a.xlarge=50; d3.2xlarge=40; d3.xlarge=35; i3.2xlarge=47; i3.large=32; i3.xlarge=29; m5.2xlarge=39; m5.large=0; m5.xlarge=52; m5a.2xlarge=37; m5a.large=31; m5a.xlarge=30; m5zn.2xlarge=80; m5zn.large=25; m5zn.xlarge=35; r5.2xlarge=50; r5.large=27; r5.xlarge=44; r5a.2xlarge=28; r5a.large=0; r5a.xlarge=26; z1d.2xlarge=33; z1d.large=27; z1d.xlarge=42},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.1,40,136,CRITICALPATH,356.97,103, 35, 37, 66, 45, 34, 44, 17, 25, 28, 0, 42, 35, 22, 24, 83, 43, 44, 29, 26, 31, 27, 0, 27, 33, 42, 58,{c5.2xlarge=103; c5.xlarge=35; c5a.2xlarge=37; c5a.xlarge=66; d3.2xlarge=45; d3.xlarge=34; i3.2xlarge=44; i3.large=17; i3.xlarge=25; m5.2xlarge=28; m5.large=0; m5.xlarge=42; m5a.2xlarge=35; m5a.large=22; m5a.xlarge=24; m5zn.2xlarge=83; m5zn.large=43; m5zn.xlarge=44; r5.2xlarge=29; r5.large=26; r5.xlarge=31; r5a.2xlarge=27; r5a.large=0; r5a.xlarge=27; z1d.2xlarge=33; z1d.large=42; z1d.xlarge=58},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.1,40,136,CRITICALPATHREVERSE,356.97,90, 41, 40, 60, 40, 26, 29, 24, 26, 24, 0, 44, 32, 23, 23, 88, 49, 40, 36, 31, 34, 27, 0, 25, 37, 40, 71,{c5.2xlarge=90; c5.xlarge=41; c5a.2xlarge=40; c5a.xlarge=60; d3.2xlarge=40; d3.xlarge=26; i3.2xlarge=29; i3.large=24; i3.xlarge=26; m5.2xlarge=24; m5.large=0; m5.xlarge=44; m5a.2xlarge=32; m5a.large=23; m5a.xlarge=23; m5zn.2xlarge=88; m5zn.large=49; m5zn.xlarge=40; r5.2xlarge=36; r5.large=31; r5.xlarge=34; r5a.2xlarge=27; r5a.large=0; r5a.xlarge=25; z1d.2xlarge=37; z1d.large=40; z1d.xlarge=71},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.1,40,136,RESHIV2,356.97,103, 39, 44, 66, 29, 37, 31, 25, 32, 23, 0, 48, 29, 25, 20, 80, 43, 40, 38, 29, 43, 23, 0, 21, 38, 36, 58,{c5.2xlarge=103; c5.xlarge=39; c5a.2xlarge=44; c5a.xlarge=66; d3.2xlarge=29; d3.xlarge=37; i3.2xlarge=31; i3.large=25; i3.xlarge=32; m5.2xlarge=23; m5.large=0; m5.xlarge=48; m5a.2xlarge=29; m5a.large=25; m5a.xlarge=20; m5zn.2xlarge=80; m5zn.large=43; m5zn.xlarge=40; r5.2xlarge=38; r5.large=29; r5.xlarge=43; r5a.2xlarge=23; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=38; z1d.large=36; z1d.xlarge=58},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.1,40,136,RESHIV3,356.97,106, 39, 40, 60, 27, 33, 40, 31, 26, 22, 0, 36, 35, 26, 29, 80, 49, 40, 36, 24, 28, 30, 0, 23, 37, 46, 57,{c5.2xlarge=106; c5.xlarge=39; c5a.2xlarge=40; c5a.xlarge=60; d3.2xlarge=27; d3.xlarge=33; i3.2xlarge=40; i3.large=31; i3.xlarge=26; m5.2xlarge=22; m5.large=0; m5.xlarge=36; m5a.2xlarge=35; m5a.large=26; m5a.xlarge=29; m5zn.2xlarge=80; m5zn.large=49; m5zn.xlarge=40; r5.2xlarge=36; r5.large=24; r5.xlarge=28; r5a.2xlarge=30; r5a.large=0; r5a.xlarge=23; z1d.2xlarge=37; z1d.large=46; z1d.xlarge=57},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.1,40,136,RESHIMAX,356.97,111, 35, 35, 61, 31, 31, 30, 24, 24, 21, 0, 47, 35, 23, 29, 81, 44, 38, 32, 27, 48, 24, 0, 29, 42, 37, 61,{c5.2xlarge=111; c5.xlarge=35; c5a.2xlarge=35; c5a.xlarge=61; d3.2xlarge=31; d3.xlarge=31; i3.2xlarge=30; i3.large=24; i3.xlarge=24; m5.2xlarge=21; m5.large=0; m5.xlarge=47; m5a.2xlarge=35; m5a.large=23; m5a.xlarge=29; m5zn.2xlarge=81; m5zn.large=44; m5zn.xlarge=38; r5.2xlarge=32; r5.large=27; r5.xlarge=48; r5a.2xlarge=24; r5a.large=0; r5a.xlarge=29; z1d.2xlarge=42; z1d.large=37; z1d.xlarge=61},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.1,40,136,RESHIFCFS,356.97,91, 35, 36, 66, 43, 37, 36, 30, 27, 24, 0, 39, 31, 16, 27, 72, 53, 39, 37, 32, 33, 30, 0, 20, 34, 44, 68,{c5.2xlarge=91; c5.xlarge=35; c5a.2xlarge=36; c5a.xlarge=66; d3.2xlarge=43; d3.xlarge=37; i3.2xlarge=36; i3.large=30; i3.xlarge=27; m5.2xlarge=24; m5.large=0; m5.xlarge=39; m5a.2xlarge=31; m5a.large=16; m5a.xlarge=27; m5zn.2xlarge=72; m5zn.large=53; m5zn.xlarge=39; r5.2xlarge=37; r5.large=32; r5.xlarge=33; r5a.2xlarge=30; r5a.large=0; r5a.xlarge=20; z1d.2xlarge=34; z1d.large=44; z1d.xlarge=68},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.1,40,137,MINMIN,356.97,124, 26, 29, 0, 0, 0, 48, 18, 0, 55, 0, 69, 60, 19, 0, 0, 90, 48, 30, 47, 94, 22, 71, 67, 0, 32, 51,{c5.2xlarge=124; c5.xlarge=26; c5a.2xlarge=29; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=48; i3.large=18; i3.xlarge=0; m5.2xlarge=55; m5.large=0; m5.xlarge=69; m5a.2xlarge=60; m5a.large=19; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=90; m5zn.xlarge=48; r5.2xlarge=30; r5.large=47; r5.xlarge=94; r5a.2xlarge=22; r5a.large=71; r5a.xlarge=67; z1d.2xlarge=0; z1d.large=32; z1d.xlarge=51},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.1,40,137,MAXMIN,356.97,102, 42, 29, 0, 0, 0, 57, 19, 0, 32, 0, 83, 43, 33, 0, 0, 142, 48, 14, 47, 94, 21, 55, 52, 0, 33, 54,{c5.2xlarge=102; c5.xlarge=42; c5a.2xlarge=29; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=57; i3.large=19; i3.xlarge=0; m5.2xlarge=32; m5.large=0; m5.xlarge=83; m5a.2xlarge=43; m5a.large=33; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=142; m5zn.xlarge=48; r5.2xlarge=14; r5.large=47; r5.xlarge=94; r5a.2xlarge=21; r5a.large=55; r5a.xlarge=52; z1d.2xlarge=0; z1d.large=33; z1d.xlarge=54},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.1,40,137,MCT,356.97,126, 40, 24, 0, 0, 0, 54, 19, 0, 35, 0, 76, 46, 23, 0, 0, 152, 55, 14, 54, 89, 10, 46, 52, 0, 28, 57,{c5.2xlarge=126; c5.xlarge=40; c5a.2xlarge=24; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=54; i3.large=19; i3.xlarge=0; m5.2xlarge=35; m5.large=0; m5.xlarge=76; m5a.2xlarge=46; m5a.large=23; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=152; m5zn.xlarge=55; r5.2xlarge=14; r5.large=54; r5.xlarge=89; r5a.2xlarge=10; r5a.large=46; r5a.xlarge=52; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=57},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
