Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.15,40,0,MINMIN,3107.3299999999954,0, 51, 77, 55, 78, 49, 20, 25, 0, 49, 24, 79, 48, 0, 49, 83, 0, 29, 0, 24, 45, 63, 70, 51, 0, 0, 31,{c5.2xlarge=0; c5.xlarge=51; c5a.2xlarge=77; c5a.xlarge=55; d3.2xlarge=78; d3.xlarge=49; i3.2xlarge=20; i3.large=25; i3.xlarge=0; m5.2xlarge=49; m5.large=24; m5.xlarge=79; m5a.2xlarge=48; m5a.large=0; m5a.xlarge=49; m5zn.2xlarge=83; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=24; r5.xlarge=45; r5a.2xlarge=63; r5a.large=70; r5a.xlarge=51; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=31},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.15,40,185,MINMIN,3097.459999999994,74, 26, 0, 87, 64, 21, 0, 22, 0, 54, 27, 51, 73, 22, 0, 103, 53, 47, 51, 21, 0, 26, 72, 50, 0, 0, 56,{c5.2xlarge=74; c5.xlarge=26; c5a.2xlarge=0; c5a.xlarge=87; d3.2xlarge=64; d3.xlarge=21; i3.2xlarge=0; i3.large=22; i3.xlarge=0; m5.2xlarge=54; m5.large=27; m5.xlarge=51; m5a.2xlarge=73; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=103; m5zn.large=53; m5zn.xlarge=47; r5.2xlarge=51; r5.large=21; r5.xlarge=0; r5a.2xlarge=26; r5a.large=72; r5a.xlarge=50; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=56},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.15,40,185,MAXMIN,2711.929999999994,84, 29, 0, 84, 72, 26, 0, 23, 0, 44, 18, 49, 60, 26, 0, 111, 61, 61, 49, 24, 0, 14, 70, 34, 0, 0, 61,{c5.2xlarge=84; c5.xlarge=29; c5a.2xlarge=0; c5a.xlarge=84; d3.2xlarge=72; d3.xlarge=26; i3.2xlarge=0; i3.large=23; i3.xlarge=0; m5.2xlarge=44; m5.large=18; m5.xlarge=49; m5a.2xlarge=60; m5a.large=26; m5a.xlarge=0; m5zn.2xlarge=111; m5zn.large=61; m5zn.xlarge=61; r5.2xlarge=49; r5.large=24; r5.xlarge=0; r5a.2xlarge=14; r5a.large=70; r5a.xlarge=34; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=61},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.15,40,185,MCT,2714.3999999999955,73, 33, 0, 80, 74, 30, 0, 22, 0, 46, 31, 52, 57, 23, 0, 114, 60, 58, 48, 22, 0, 19, 61, 41, 0, 0, 56,{c5.2xlarge=73; c5.xlarge=33; c5a.2xlarge=0; c5a.xlarge=80; d3.2xlarge=74; d3.xlarge=30; i3.2xlarge=0; i3.large=22; i3.xlarge=0; m5.2xlarge=46; m5.large=31; m5.xlarge=52; m5a.2xlarge=57; m5a.large=23; m5a.xlarge=0; m5zn.2xlarge=114; m5zn.large=60; m5zn.xlarge=58; r5.2xlarge=48; r5.large=22; r5.xlarge=0; r5a.2xlarge=19; r5a.large=61; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=56},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.15,40,185,ROUNDROBIN,3021.7499999999945,24, 34, 0, 102, 102, 35, 0, 28, 0, 68, 52, 47, 97, 28, 0, 71, 68, 35, 36, 16, 0, 34, 62, 21, 0, 0, 40,{c5.2xlarge=24; c5.xlarge=34; c5a.2xlarge=0; c5a.xlarge=102; d3.2xlarge=102; d3.xlarge=35; i3.2xlarge=0; i3.large=28; i3.xlarge=0; m5.2xlarge=68; m5.large=52; m5.xlarge=47; m5a.2xlarge=97; m5a.large=28; m5a.xlarge=0; m5zn.2xlarge=71; m5zn.large=68; m5zn.xlarge=35; r5.2xlarge=36; r5.large=16; r5.xlarge=0; r5a.2xlarge=34; r5a.large=62; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=40},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.15,40,185,STATIC,2715.079999999995,89, 31, 0, 82, 65, 25, 0, 23, 0, 46, 29, 47, 51, 23, 0, 116, 64, 58, 49, 26, 0, 17, 66, 36, 0, 0, 57,{c5.2xlarge=89; c5.xlarge=31; c5a.2xlarge=0; c5a.xlarge=82; d3.2xlarge=65; d3.xlarge=25; i3.2xlarge=0; i3.large=23; i3.xlarge=0; m5.2xlarge=46; m5.large=29; m5.xlarge=47; m5a.2xlarge=51; m5a.large=23; m5a.xlarge=0; m5zn.2xlarge=116; m5zn.large=64; m5zn.xlarge=58; r5.2xlarge=49; r5.large=26; r5.xlarge=0; r5a.2xlarge=17; r5a.large=66; r5a.xlarge=36; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=57},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.15,40,185,NOML,3091.2499999999945,85, 33, 0, 81, 45, 23, 0, 21, 0, 57, 31, 51, 69, 33, 0, 95, 55, 59, 52, 29, 0, 22, 59, 44, 0, 0, 56,{c5.2xlarge=85; c5.xlarge=33; c5a.2xlarge=0; c5a.xlarge=81; d3.2xlarge=45; d3.xlarge=23; i3.2xlarge=0; i3.large=21; i3.xlarge=0; m5.2xlarge=57; m5.large=31; m5.xlarge=51; m5a.2xlarge=69; m5a.large=33; m5a.xlarge=0; m5zn.2xlarge=95; m5zn.large=55; m5zn.xlarge=59; r5.2xlarge=52; r5.large=29; r5.xlarge=0; r5a.2xlarge=22; r5a.large=59; r5a.xlarge=44; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=56},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.15,40,185,CUSTOMCLUSTERNOML,2787.7299999999946,85, 31, 0, 66, 64, 31, 0, 25, 0, 58, 26, 59, 55, 24, 0, 101, 55, 54, 54, 28, 0, 23, 66, 41, 0, 0, 54,{c5.2xlarge=85; c5.xlarge=31; c5a.2xlarge=0; c5a.xlarge=66; d3.2xlarge=64; d3.xlarge=31; i3.2xlarge=0; i3.large=25; i3.xlarge=0; m5.2xlarge=58; m5.large=26; m5.xlarge=59; m5a.2xlarge=55; m5a.large=24; m5a.xlarge=0; m5zn.2xlarge=101; m5zn.large=55; m5zn.xlarge=54; r5.2xlarge=54; r5.large=28; r5.xlarge=0; r5a.2xlarge=23; r5a.large=66; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=54},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.15,40,185,TEXTDISTANCE,2836.809999999994,61, 30, 0, 82, 62, 26, 0, 29, 0, 49, 34, 61, 65, 28, 0, 97, 48, 52, 50, 28, 0, 26, 65, 51, 0, 0, 56,{c5.2xlarge=61; c5.xlarge=30; c5a.2xlarge=0; c5a.xlarge=82; d3.2xlarge=62; d3.xlarge=26; i3.2xlarge=0; i3.large=29; i3.xlarge=0; m5.2xlarge=49; m5.large=34; m5.xlarge=61; m5a.2xlarge=65; m5a.large=28; m5a.xlarge=0; m5zn.2xlarge=97; m5zn.large=48; m5zn.xlarge=52; r5.2xlarge=50; r5.large=28; r5.xlarge=0; r5a.2xlarge=26; r5a.large=65; r5a.xlarge=51; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=56},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.15,40,185,CRITICALPATH,2711.359999999994,75, 31, 0, 75, 69, 31, 0, 28, 0, 48, 26, 53, 51, 28, 0, 107, 62, 61, 49, 27, 0, 21, 65, 36, 0, 0, 57,{c5.2xlarge=75; c5.xlarge=31; c5a.2xlarge=0; c5a.xlarge=75; d3.2xlarge=69; d3.xlarge=31; i3.2xlarge=0; i3.large=28; i3.xlarge=0; m5.2xlarge=48; m5.large=26; m5.xlarge=53; m5a.2xlarge=51; m5a.large=28; m5a.xlarge=0; m5zn.2xlarge=107; m5zn.large=62; m5zn.xlarge=61; r5.2xlarge=49; r5.large=27; r5.xlarge=0; r5a.2xlarge=21; r5a.large=65; r5a.xlarge=36; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=57},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.15,40,185,CRITICALPATHREVERSE,2711.259999999995,78, 31, 0, 77, 74, 30, 0, 28, 0, 50, 31, 42, 53, 24, 0, 101, 62, 60, 54, 28, 0, 21, 60, 38, 0, 0, 58,{c5.2xlarge=78; c5.xlarge=31; c5a.2xlarge=0; c5a.xlarge=77; d3.2xlarge=74; d3.xlarge=30; i3.2xlarge=0; i3.large=28; i3.xlarge=0; m5.2xlarge=50; m5.large=31; m5.xlarge=42; m5a.2xlarge=53; m5a.large=24; m5a.xlarge=0; m5zn.2xlarge=101; m5zn.large=62; m5zn.xlarge=60; r5.2xlarge=54; r5.large=28; r5.xlarge=0; r5a.2xlarge=21; r5a.large=60; r5a.xlarge=38; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=58},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.15,40,185,RESHIV2,2713.2799999999957,77, 33, 0, 66, 76, 30, 0, 25, 0, 46, 29, 46, 48, 24, 0, 107, 67, 61, 54, 30, 0, 23, 66, 37, 0, 0, 55,{c5.2xlarge=77; c5.xlarge=33; c5a.2xlarge=0; c5a.xlarge=66; d3.2xlarge=76; d3.xlarge=30; i3.2xlarge=0; i3.large=25; i3.xlarge=0; m5.2xlarge=46; m5.large=29; m5.xlarge=46; m5a.2xlarge=48; m5a.large=24; m5a.xlarge=0; m5zn.2xlarge=107; m5zn.large=67; m5zn.xlarge=61; r5.2xlarge=54; r5.large=30; r5.xlarge=0; r5a.2xlarge=23; r5a.large=66; r5a.xlarge=37; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=55},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.15,40,185,RESHIV3,2712.8899999999953,74, 29, 0, 75, 77, 31, 0, 31, 0, 50, 29, 54, 43, 28, 0, 90, 68, 60, 49, 29, 0, 23, 61, 39, 0, 0, 60,{c5.2xlarge=74; c5.xlarge=29; c5a.2xlarge=0; c5a.xlarge=75; d3.2xlarge=77; d3.xlarge=31; i3.2xlarge=0; i3.large=31; i3.xlarge=0; m5.2xlarge=50; m5.large=29; m5.xlarge=54; m5a.2xlarge=43; m5a.large=28; m5a.xlarge=0; m5zn.2xlarge=90; m5zn.large=68; m5zn.xlarge=60; r5.2xlarge=49; r5.large=29; r5.xlarge=0; r5a.2xlarge=23; r5a.large=61; r5a.xlarge=39; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=60},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.15,40,185,RESHIMAX,2711.239999999994,77, 32, 0, 70, 80, 31, 0, 29, 0, 53, 26, 51, 53, 26, 0, 98, 64, 63, 43, 27, 0, 23, 64, 31, 0, 0, 59,{c5.2xlarge=77; c5.xlarge=32; c5a.2xlarge=0; c5a.xlarge=70; d3.2xlarge=80; d3.xlarge=31; i3.2xlarge=0; i3.large=29; i3.xlarge=0; m5.2xlarge=53; m5.large=26; m5.xlarge=51; m5a.2xlarge=53; m5a.large=26; m5a.xlarge=0; m5zn.2xlarge=98; m5zn.large=64; m5zn.xlarge=63; r5.2xlarge=43; r5.large=27; r5.xlarge=0; r5a.2xlarge=23; r5a.large=64; r5a.xlarge=31; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=59},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.15,40,185,RESHIFCFS,2713.3399999999956,83, 32, 0, 78, 77, 30, 0, 30, 0, 50, 27, 48, 40, 26, 0, 104, 63, 57, 53, 27, 0, 20, 61, 40, 0, 0, 54,{c5.2xlarge=83; c5.xlarge=32; c5a.2xlarge=0; c5a.xlarge=78; d3.2xlarge=77; d3.xlarge=30; i3.2xlarge=0; i3.large=30; i3.xlarge=0; m5.2xlarge=50; m5.large=27; m5.xlarge=48; m5a.2xlarge=40; m5a.large=26; m5a.xlarge=0; m5zn.2xlarge=104; m5zn.large=63; m5zn.xlarge=57; r5.2xlarge=53; r5.large=27; r5.xlarge=0; r5a.2xlarge=20; r5a.large=61; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=54},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.15,40,186,MINMIN,2757.9599999999928,28, 86, 79, 0, 26, 108, 16, 46, 23, 0, 0, 50, 48, 43, 0, 0, 31, 32, 0, 0, 69, 45, 0, 39, 31, 112, 88,{c5.2xlarge=28; c5.xlarge=86; c5a.2xlarge=79; c5a.xlarge=0; d3.2xlarge=26; d3.xlarge=108; i3.2xlarge=16; i3.large=46; i3.xlarge=23; m5.2xlarge=0; m5.large=0; m5.xlarge=50; m5a.2xlarge=48; m5a.large=43; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=31; m5zn.xlarge=32; r5.2xlarge=0; r5.large=0; r5.xlarge=69; r5a.2xlarge=45; r5a.large=0; r5a.xlarge=39; z1d.2xlarge=31; z1d.large=112; z1d.xlarge=88},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=3}
chipseq,exponential,0.15,40,186,MAXMIN,3008.2399999999952,25, 80, 79, 0, 27, 100, 25, 46, 22, 0, 0, 51, 69, 43, 0, 0, 28, 31, 0, 0, 69, 39, 0, 48, 22, 113, 83,{c5.2xlarge=25; c5.xlarge=80; c5a.2xlarge=79; c5a.xlarge=0; d3.2xlarge=27; d3.xlarge=100; i3.2xlarge=25; i3.large=46; i3.xlarge=22; m5.2xlarge=0; m5.large=0; m5.xlarge=51; m5a.2xlarge=69; m5a.large=43; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=28; m5zn.xlarge=31; r5.2xlarge=0; r5.large=0; r5.xlarge=69; r5a.2xlarge=39; r5a.large=0; r5a.xlarge=48; z1d.2xlarge=22; z1d.large=113; z1d.xlarge=83},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=3}
chipseq,exponential,0.15,40,186,MCT,3098.059999999994,30, 79, 85, 0, 19, 102, 24, 45, 23, 0, 0, 53, 61, 39, 0, 0, 29, 26, 0, 0, 74, 43, 0, 42, 29, 116, 81,{c5.2xlarge=30; c5.xlarge=79; c5a.2xlarge=85; c5a.xlarge=0; d3.2xlarge=19; d3.xlarge=102; i3.2xlarge=24; i3.large=45; i3.xlarge=23; m5.2xlarge=0; m5.large=0; m5.xlarge=53; m5a.2xlarge=61; m5a.large=39; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=29; m5zn.xlarge=26; r5.2xlarge=0; r5.large=0; r5.xlarge=74; r5a.2xlarge=43; r5a.large=0; r5a.xlarge=42; z1d.2xlarge=29; z1d.large=116; z1d.xlarge=81},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=3}
chipseq,exponential,0.15,40,186,ROUNDROBIN,3103.4699999999943,22, 93, 54, 0, 34, 86, 18, 68, 34, 0, 0, 68, 37, 35, 0, 0, 34, 34, 0, 0, 37, 69, 0, 62, 52, 109, 54,{c5.2xlarge=22; c5.xlarge=93; c5a.2xlarge=54; c5a.xlarge=0; d3.2xlarge=34; d3.xlarge=86; i3.2xlarge=18; i3.large=68; i3.xlarge=34; m5.2xlarge=0; m5.large=0; m5.xlarge=68; m5a.2xlarge=37; m5a.large=35; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=34; m5zn.xlarge=34; r5.2xlarge=0; r5.large=0; r5.xlarge=37; r5a.2xlarge=69; r5a.large=0; r5a.xlarge=62; z1d.2xlarge=52; z1d.large=109; z1d.xlarge=54},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=3}
chipseq,exponential,0.15,40,186,STATIC,3291.849999999993,30, 78, 76, 0, 22, 108, 24, 40, 20, 0, 0, 54, 67, 37, 0, 0, 30, 28, 0, 0, 71, 44, 0, 50, 30, 105, 86,{c5.2xlarge=30; c5.xlarge=78; c5a.2xlarge=76; c5a.xlarge=0; d3.2xlarge=22; d3.xlarge=108; i3.2xlarge=24; i3.large=40; i3.xlarge=20; m5.2xlarge=0; m5.large=0; m5.xlarge=54; m5a.2xlarge=67; m5a.large=37; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=30; m5zn.xlarge=28; r5.2xlarge=0; r5.large=0; r5.xlarge=71; r5a.2xlarge=44; r5a.large=0; r5a.xlarge=50; z1d.2xlarge=30; z1d.large=105; z1d.xlarge=86},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=3}
