Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
eager,normal,0.2,40,0,MINMIN,259.1799999999999,0, 54, 84, 58, 73, 54, 20, 20, 0, 51, 28, 72, 41, 0, 40, 94, 0, 33, 0, 28, 52, 62, 68, 40, 0, 0, 28,{c5.2xlarge=0; c5.xlarge=54; c5a.2xlarge=84; c5a.xlarge=58; d3.2xlarge=73; d3.xlarge=54; i3.2xlarge=20; i3.large=20; i3.xlarge=0; m5.2xlarge=51; m5.large=28; m5.xlarge=72; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=40; m5zn.2xlarge=94; m5zn.large=0; m5zn.xlarge=33; r5.2xlarge=0; r5.large=28; r5.xlarge=52; r5a.2xlarge=62; r5a.large=68; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
eager,normal,0.2,40,146,RESHIMAX,228.17999999999995,53, 83, 25, 29, 47, 72, 40, 40, 40, 23, 50, 21, 0, 0, 41, 116, 61, 58, 43, 46, 0, 0, 0, 0, 28, 27, 57,{c5.2xlarge=53; c5.xlarge=83; c5a.2xlarge=25; c5a.xlarge=29; d3.2xlarge=47; d3.xlarge=72; i3.2xlarge=40; i3.large=40; i3.xlarge=40; m5.2xlarge=23; m5.large=50; m5.xlarge=21; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=116; m5zn.large=61; m5zn.xlarge=58; r5.2xlarge=43; r5.large=46; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=28; z1d.large=27; z1d.xlarge=57},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=2; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
eager,normal,0.2,40,146,RESHIFCFS,228.24999999999991,52, 82, 25, 29, 45, 70, 41, 40, 40, 23, 49, 22, 0, 0, 41, 118, 62, 58, 43, 46, 0, 0, 0, 0, 27, 29, 58,{c5.2xlarge=52; c5.xlarge=82; c5a.2xlarge=25; c5a.xlarge=29; d3.2xlarge=45; d3.xlarge=70; i3.2xlarge=41; i3.large=40; i3.xlarge=40; m5.2xlarge=23; m5.large=49; m5.xlarge=22; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=118; m5zn.large=62; m5zn.xlarge=58; r5.2xlarge=43; r5.large=46; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=27; z1d.large=29; z1d.xlarge=58},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=2; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
eager,normal,0.2,40,147,MINMIN,235.06999999999982,117, 55, 82, 0, 24, 26, 41, 63, 41, 48, 0, 23, 42, 43, 40, 31, 95, 0, 0, 28, 0, 20, 21, 41, 32, 30, 57,{c5.2xlarge=117; c5.xlarge=55; c5a.2xlarge=82; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=26; i3.2xlarge=41; i3.large=63; i3.xlarge=41; m5.2xlarge=48; m5.large=0; m5.xlarge=23; m5a.2xlarge=42; m5a.large=43; m5a.xlarge=40; m5zn.2xlarge=31; m5zn.large=95; m5zn.xlarge=0; r5.2xlarge=0; r5.large=28; r5.xlarge=0; r5a.2xlarge=20; r5a.large=21; r5a.xlarge=41; z1d.2xlarge=32; z1d.large=30; z1d.xlarge=57},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
eager,normal,0.2,40,147,MAXMIN,236.87999999999985,114, 55, 82, 0, 24, 25, 41, 61, 40, 48, 0, 24, 42, 43, 41, 33, 97, 0, 0, 28, 0, 19, 22, 41, 30, 29, 61,{c5.2xlarge=114; c5.xlarge=55; c5a.2xlarge=82; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=25; i3.2xlarge=41; i3.large=61; i3.xlarge=40; m5.2xlarge=48; m5.large=0; m5.xlarge=24; m5a.2xlarge=42; m5a.large=43; m5a.xlarge=41; m5zn.2xlarge=33; m5zn.large=97; m5zn.xlarge=0; r5.2xlarge=0; r5.large=28; r5.xlarge=0; r5a.2xlarge=19; r5a.large=22; r5a.xlarge=41; z1d.2xlarge=30; z1d.large=29; z1d.xlarge=61},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
eager,normal,0.2,40,147,MCT,248.96999999999986,114, 55, 84, 0, 23, 25, 43, 63, 41, 48, 0, 24, 40, 44, 42, 32, 94, 0, 0, 27, 0, 20, 21, 42, 31, 29, 58,{c5.2xlarge=114; c5.xlarge=55; c5a.2xlarge=84; c5a.xlarge=0; d3.2xlarge=23; d3.xlarge=25; i3.2xlarge=43; i3.large=63; i3.xlarge=41; m5.2xlarge=48; m5.large=0; m5.xlarge=24; m5a.2xlarge=40; m5a.large=44; m5a.xlarge=42; m5zn.2xlarge=32; m5zn.large=94; m5zn.xlarge=0; r5.2xlarge=0; r5.large=27; r5.xlarge=0; r5a.2xlarge=20; r5a.large=21; r5a.xlarge=42; z1d.2xlarge=31; z1d.large=29; z1d.xlarge=58},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
eager,normal,0.2,40,147,ROUNDROBIN,303.6499999999998,115, 55, 83, 0, 23, 26, 42, 70, 39, 49, 0, 25, 41, 43, 41, 30, 94, 0, 0, 27, 0, 19, 21, 41, 30, 29, 57,{c5.2xlarge=115; c5.xlarge=55; c5a.2xlarge=83; c5a.xlarge=0; d3.2xlarge=23; d3.xlarge=26; i3.2xlarge=42; i3.large=70; i3.xlarge=39; m5.2xlarge=49; m5.large=0; m5.xlarge=25; m5a.2xlarge=41; m5a.large=43; m5a.xlarge=41; m5zn.2xlarge=30; m5zn.large=94; m5zn.xlarge=0; r5.2xlarge=0; r5.large=27; r5.xlarge=0; r5a.2xlarge=19; r5a.large=21; r5a.xlarge=41; z1d.2xlarge=30; z1d.large=29; z1d.xlarge=57},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
eager,normal,0.2,40,147,STATIC,241.48999999999984,119, 57, 89, 0, 23, 26, 36, 54, 36, 44, 0, 24, 35, 40, 39, 39, 108, 0, 0, 24, 0, 17, 20, 38, 34, 31, 67,{c5.2xlarge=119; c5.xlarge=57; c5a.2xlarge=89; c5a.xlarge=0; d3.2xlarge=23; d3.xlarge=26; i3.2xlarge=36; i3.large=54; i3.xlarge=36; m5.2xlarge=44; m5.large=0; m5.xlarge=24; m5a.2xlarge=35; m5a.large=40; m5a.xlarge=39; m5zn.2xlarge=39; m5zn.large=108; m5zn.xlarge=0; r5.2xlarge=0; r5.large=24; r5.xlarge=0; r5a.2xlarge=17; r5a.large=20; r5a.xlarge=38; z1d.2xlarge=34; z1d.large=31; z1d.xlarge=67},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
eager,normal,0.2,40,147,NOML,253.13999999999982,120, 59, 82, 0, 24, 25, 42, 63, 41, 47, 0, 24, 41, 42, 42, 29, 93, 0, 0, 28, 0, 20, 22, 40, 29, 29, 58,{c5.2xlarge=120; c5.xlarge=59; c5a.2xlarge=82; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=25; i3.2xlarge=42; i3.large=63; i3.xlarge=41; m5.2xlarge=47; m5.large=0; m5.xlarge=24; m5a.2xlarge=41; m5a.large=42; m5a.xlarge=42; m5zn.2xlarge=29; m5zn.large=93; m5zn.xlarge=0; r5.2xlarge=0; r5.large=28; r5.xlarge=0; r5a.2xlarge=20; r5a.large=22; r5a.xlarge=40; z1d.2xlarge=29; z1d.large=29; z1d.xlarge=58},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
eager,normal,0.2,40,147,CUSTOMCLUSTERNOML,238.0899999999998,115, 54, 83, 0, 26, 26, 41, 63, 39, 47, 0, 24, 41, 43, 43, 32, 95, 0, 0, 28, 0, 20, 22, 40, 30, 30, 58,{c5.2xlarge=115; c5.xlarge=54; c5a.2xlarge=83; c5a.xlarge=0; d3.2xlarge=26; d3.xlarge=26; i3.2xlarge=41; i3.large=63; i3.xlarge=39; m5.2xlarge=47; m5.large=0; m5.xlarge=24; m5a.2xlarge=41; m5a.large=43; m5a.xlarge=43; m5zn.2xlarge=32; m5zn.large=95; m5zn.xlarge=0; r5.2xlarge=0; r5.large=28; r5.xlarge=0; r5a.2xlarge=20; r5a.large=22; r5a.xlarge=40; z1d.2xlarge=30; z1d.large=30; z1d.xlarge=58},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
eager,normal,0.2,40,147,TEXTDISTANCE,241.5599999999999,114, 55, 84, 0, 24, 24, 41, 63, 40, 49, 0, 27, 42, 43, 40, 30, 94, 0, 0, 27, 0, 20, 23, 42, 30, 30, 58,{c5.2xlarge=114; c5.xlarge=55; c5a.2xlarge=84; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=24; i3.2xlarge=41; i3.large=63; i3.xlarge=40; m5.2xlarge=49; m5.large=0; m5.xlarge=27; m5a.2xlarge=42; m5a.large=43; m5a.xlarge=40; m5zn.2xlarge=30; m5zn.large=94; m5zn.xlarge=0; r5.2xlarge=0; r5.large=27; r5.xlarge=0; r5a.2xlarge=20; r5a.large=23; r5a.xlarge=42; z1d.2xlarge=30; z1d.large=30; z1d.xlarge=58},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
eager,normal,0.2,40,147,CRITICALPATH,233.88999999999982,114, 57, 83, 0, 23, 27, 42, 63, 40, 49, 0, 24, 41, 43, 41, 32, 97, 0, 0, 27, 0, 19, 22, 40, 29, 29, 58,{c5.2xlarge=114; c5.xlarge=57; c5a.2xlarge=83; c5a.xlarge=0; d3.2xlarge=23; d3.xlarge=27; i3.2xlarge=42; i3.large=63; i3.xlarge=40; m5.2xlarge=49; m5.large=0; m5.xlarge=24; m5a.2xlarge=41; m5a.large=43; m5a.xlarge=41; m5zn.2xlarge=32; m5zn.large=97; m5zn.xlarge=0; r5.2xlarge=0; r5.large=27; r5.xlarge=0; r5a.2xlarge=19; r5a.large=22; r5a.xlarge=40; z1d.2xlarge=29; z1d.large=29; z1d.xlarge=58},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
eager,normal,0.2,40,147,CRITICALPATHREVERSE,234.4599999999998,113, 55, 82, 0, 24, 26, 41, 63, 39, 47, 0, 25, 41, 42, 41, 32, 98, 0, 0, 27, 0, 20, 22, 44, 30, 30, 58,{c5.2xlarge=113; c5.xlarge=55; c5a.2xlarge=82; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=26; i3.2xlarge=41; i3.large=63; i3.xlarge=39; m5.2xlarge=47; m5.large=0; m5.xlarge=25; m5a.2xlarge=41; m5a.large=42; m5a.xlarge=41; m5zn.2xlarge=32; m5zn.large=98; m5zn.xlarge=0; r5.2xlarge=0; r5.large=27; r5.xlarge=0; r5a.2xlarge=20; r5a.large=22; r5a.xlarge=44; z1d.2xlarge=30; z1d.large=30; z1d.xlarge=58},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
eager,normal,0.2,40,147,RESHIV2,233.98999999999978,116, 57, 83, 0, 24, 26, 41, 60, 40, 49, 0, 24, 42, 42, 40, 32, 98, 0, 0, 28, 0, 20, 22, 41, 29, 29, 57,{c5.2xlarge=116; c5.xlarge=57; c5a.2xlarge=83; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=26; i3.2xlarge=41; i3.large=60; i3.xlarge=40; m5.2xlarge=49; m5.large=0; m5.xlarge=24; m5a.2xlarge=42; m5a.large=42; m5a.xlarge=40; m5zn.2xlarge=32; m5zn.large=98; m5zn.xlarge=0; r5.2xlarge=0; r5.large=28; r5.xlarge=0; r5a.2xlarge=20; r5a.large=22; r5a.xlarge=41; z1d.2xlarge=29; z1d.large=29; z1d.xlarge=57},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
eager,normal,0.2,40,147,RESHIV3,233.65999999999988,114, 56, 84, 0, 24, 25, 40, 61, 41, 48, 0, 25, 41, 43, 41, 32, 97, 0, 0, 28, 0, 20, 22, 41, 30, 29, 58,{c5.2xlarge=114; c5.xlarge=56; c5a.2xlarge=84; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=25; i3.2xlarge=40; i3.large=61; i3.xlarge=41; m5.2xlarge=48; m5.large=0; m5.xlarge=25; m5a.2xlarge=41; m5a.large=43; m5a.xlarge=41; m5zn.2xlarge=32; m5zn.large=97; m5zn.xlarge=0; r5.2xlarge=0; r5.large=28; r5.xlarge=0; r5a.2xlarge=20; r5a.large=22; r5a.xlarge=41; z1d.2xlarge=30; z1d.large=29; z1d.xlarge=58},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
eager,normal,0.2,40,147,RESHIMAX,233.8399999999998,116, 56, 84, 0, 24, 26, 40, 61, 40, 48, 0, 23, 42, 43, 40, 31, 96, 0, 0, 28, 0, 20, 23, 40, 30, 30, 59,{c5.2xlarge=116; c5.xlarge=56; c5a.2xlarge=84; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=26; i3.2xlarge=40; i3.large=61; i3.xlarge=40; m5.2xlarge=48; m5.large=0; m5.xlarge=23; m5a.2xlarge=42; m5a.large=43; m5a.xlarge=40; m5zn.2xlarge=31; m5zn.large=96; m5zn.xlarge=0; r5.2xlarge=0; r5.large=28; r5.xlarge=0; r5a.2xlarge=20; r5a.large=23; r5a.xlarge=40; z1d.2xlarge=30; z1d.large=30; z1d.xlarge=59},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
eager,normal,0.2,40,147,RESHIFCFS,233.5999999999998,114, 56, 86, 0, 24, 25, 40, 60, 41, 48, 0, 25, 40, 42, 42, 31, 98, 0, 0, 28, 0, 21, 22, 40, 30, 30, 57,{c5.2xlarge=114; c5.xlarge=56; c5a.2xlarge=86; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=25; i3.2xlarge=40; i3.large=60; i3.xlarge=41; m5.2xlarge=48; m5.large=0; m5.xlarge=25; m5a.2xlarge=40; m5a.large=42; m5a.xlarge=42; m5zn.2xlarge=31; m5zn.large=98; m5zn.xlarge=0; r5.2xlarge=0; r5.large=28; r5.xlarge=0; r5a.2xlarge=21; r5a.large=22; r5a.xlarge=40; z1d.2xlarge=30; z1d.large=30; z1d.xlarge=57},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
eager,normal,0.2,40,148,MINMIN,238.02999999999992,58, 0, 82, 87, 47, 52, 45, 22, 39, 76, 0, 0, 0, 86, 21, 29, 65, 31, 73, 0, 25, 38, 64, 0, 31, 29, 0,{c5.2xlarge=58; c5.xlarge=0; c5a.2xlarge=82; c5a.xlarge=87; d3.2xlarge=47; d3.xlarge=52; i3.2xlarge=45; i3.large=22; i3.xlarge=39; m5.2xlarge=76; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=86; m5a.xlarge=21; m5zn.2xlarge=29; m5zn.large=65; m5zn.xlarge=31; r5.2xlarge=73; r5.large=0; r5.xlarge=25; r5a.2xlarge=38; r5a.large=64; r5a.xlarge=0; z1d.2xlarge=31; z1d.large=29; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.2,40,148,MAXMIN,238.81999999999988,58, 0, 83, 88, 48, 53, 42, 21, 42, 75, 0, 0, 0, 85, 20, 28, 64, 30, 72, 0, 25, 39, 65, 0, 33, 29, 0,{c5.2xlarge=58; c5.xlarge=0; c5a.2xlarge=83; c5a.xlarge=88; d3.2xlarge=48; d3.xlarge=53; i3.2xlarge=42; i3.large=21; i3.xlarge=42; m5.2xlarge=75; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=85; m5a.xlarge=20; m5zn.2xlarge=28; m5zn.large=64; m5zn.xlarge=30; r5.2xlarge=72; r5.large=0; r5.xlarge=25; r5a.2xlarge=39; r5a.large=65; r5a.xlarge=0; z1d.2xlarge=33; z1d.large=29; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.2,40,148,MCT,239.0999999999999,58, 0, 84, 85, 50, 51, 42, 20, 39, 75, 0, 0, 0, 86, 21, 28, 65, 30, 74, 0, 26, 40, 66, 0, 31, 29, 0,{c5.2xlarge=58; c5.xlarge=0; c5a.2xlarge=84; c5a.xlarge=85; d3.2xlarge=50; d3.xlarge=51; i3.2xlarge=42; i3.large=20; i3.xlarge=39; m5.2xlarge=75; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=86; m5a.xlarge=21; m5zn.2xlarge=28; m5zn.large=65; m5zn.xlarge=30; r5.2xlarge=74; r5.large=0; r5.xlarge=26; r5a.2xlarge=40; r5a.large=66; r5a.xlarge=0; z1d.2xlarge=31; z1d.large=29; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
