Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,exponential,0.15,40,0,MINMIN,356.97,0, 56, 73, 52, 76, 46, 25, 18, 0, 54, 28, 79, 44, 0, 42, 77, 0, 24, 0, 24, 56, 77, 61, 66, 0, 0, 22,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=73; c5a.xlarge=52; d3.2xlarge=76; d3.xlarge=46; i3.2xlarge=25; i3.large=18; i3.xlarge=0; m5.2xlarge=54; m5.large=28; m5.xlarge=79; m5a.2xlarge=44; m5a.large=0; m5a.xlarge=42; m5zn.2xlarge=77; m5zn.large=0; m5zn.xlarge=24; r5.2xlarge=0; r5.large=24; r5.xlarge=56; r5a.2xlarge=77; r5a.large=61; r5a.xlarge=66; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=22},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.15,40,79,MINMIN,356.97,0, 23, 74, 0, 56, 37, 31, 74, 31, 98, 0, 77, 14, 72, 20, 0, 63, 69, 0, 0, 0, 34, 27, 25, 0, 117, 58,{c5.2xlarge=0; c5.xlarge=23; c5a.2xlarge=74; c5a.xlarge=0; d3.2xlarge=56; d3.xlarge=37; i3.2xlarge=31; i3.large=74; i3.xlarge=31; m5.2xlarge=98; m5.large=0; m5.xlarge=77; m5a.2xlarge=14; m5a.large=72; m5a.xlarge=20; m5zn.2xlarge=0; m5zn.large=63; m5zn.xlarge=69; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=34; r5a.large=27; r5a.xlarge=25; z1d.2xlarge=0; z1d.large=117; z1d.xlarge=58},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
viralrecon,exponential,0.15,40,79,MAXMIN,356.97,0, 21, 85, 0, 54, 46, 31, 66, 29, 109, 0, 99, 13, 63, 24, 0, 44, 65, 0, 0, 0, 36, 24, 17, 0, 107, 67,{c5.2xlarge=0; c5.xlarge=21; c5a.2xlarge=85; c5a.xlarge=0; d3.2xlarge=54; d3.xlarge=46; i3.2xlarge=31; i3.large=66; i3.xlarge=29; m5.2xlarge=109; m5.large=0; m5.xlarge=99; m5a.2xlarge=13; m5a.large=63; m5a.xlarge=24; m5zn.2xlarge=0; m5zn.large=44; m5zn.xlarge=65; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=36; r5a.large=24; r5a.xlarge=17; z1d.2xlarge=0; z1d.large=107; z1d.xlarge=67},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
viralrecon,exponential,0.15,40,79,MCT,356.97,0, 24, 68, 0, 51, 42, 36, 78, 27, 81, 0, 82, 24, 71, 16, 0, 49, 68, 0, 0, 0, 42, 30, 20, 0, 129, 62,{c5.2xlarge=0; c5.xlarge=24; c5a.2xlarge=68; c5a.xlarge=0; d3.2xlarge=51; d3.xlarge=42; i3.2xlarge=36; i3.large=78; i3.xlarge=27; m5.2xlarge=81; m5.large=0; m5.xlarge=82; m5a.2xlarge=24; m5a.large=71; m5a.xlarge=16; m5zn.2xlarge=0; m5zn.large=49; m5zn.xlarge=68; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=42; r5a.large=30; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=129; z1d.xlarge=62},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
viralrecon,exponential,0.15,40,79,ROUNDROBIN,356.97,0, 21, 92, 0, 61, 1, 58, 61, 52, 85, 0, 53, 0, 71, 0, 0, 3, 119, 0, 0, 0, 0, 44, 0, 0, 204, 75,{c5.2xlarge=0; c5.xlarge=21; c5a.2xlarge=92; c5a.xlarge=0; d3.2xlarge=61; d3.xlarge=1; i3.2xlarge=58; i3.large=61; i3.xlarge=52; m5.2xlarge=85; m5.large=0; m5.xlarge=53; m5a.2xlarge=0; m5a.large=71; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=119; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=44; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=204; z1d.xlarge=75},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
viralrecon,exponential,0.15,40,79,STATIC,356.97,0, 17, 77, 0, 63, 51, 27, 79, 28, 112, 0, 99, 28, 45, 20, 0, 73, 46, 0, 0, 0, 48, 26, 26, 0, 86, 49,{c5.2xlarge=0; c5.xlarge=17; c5a.2xlarge=77; c5a.xlarge=0; d3.2xlarge=63; d3.xlarge=51; i3.2xlarge=27; i3.large=79; i3.xlarge=28; m5.2xlarge=112; m5.large=0; m5.xlarge=99; m5a.2xlarge=28; m5a.large=45; m5a.xlarge=20; m5zn.2xlarge=0; m5zn.large=73; m5zn.xlarge=46; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=48; r5a.large=26; r5a.xlarge=26; z1d.2xlarge=0; z1d.large=86; z1d.xlarge=49},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
viralrecon,exponential,0.15,40,79,NOML,356.97,0, 44, 96, 0, 46, 50, 32, 46, 31, 62, 0, 79, 28, 41, 29, 0, 94, 73, 0, 0, 0, 38, 29, 31, 0, 92, 59,{c5.2xlarge=0; c5.xlarge=44; c5a.2xlarge=96; c5a.xlarge=0; d3.2xlarge=46; d3.xlarge=50; i3.2xlarge=32; i3.large=46; i3.xlarge=31; m5.2xlarge=62; m5.large=0; m5.xlarge=79; m5a.2xlarge=28; m5a.large=41; m5a.xlarge=29; m5zn.2xlarge=0; m5zn.large=94; m5zn.xlarge=73; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=38; r5a.large=29; r5a.xlarge=31; z1d.2xlarge=0; z1d.large=92; z1d.xlarge=59},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
viralrecon,exponential,0.15,40,79,CUSTOMCLUSTERNOML,356.97,0, 36, 91, 0, 63, 73, 40, 32, 28, 79, 0, 97, 29, 46, 26, 0, 45, 88, 0, 0, 0, 51, 34, 32, 0, 40, 70,{c5.2xlarge=0; c5.xlarge=36; c5a.2xlarge=91; c5a.xlarge=0; d3.2xlarge=63; d3.xlarge=73; i3.2xlarge=40; i3.large=32; i3.xlarge=28; m5.2xlarge=79; m5.large=0; m5.xlarge=97; m5a.2xlarge=29; m5a.large=46; m5a.xlarge=26; m5zn.2xlarge=0; m5zn.large=45; m5zn.xlarge=88; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=51; r5a.large=34; r5a.xlarge=32; z1d.2xlarge=0; z1d.large=40; z1d.xlarge=70},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
viralrecon,exponential,0.15,40,79,TEXTDISTANCE,356.97,0, 42, 78, 0, 51, 59, 31, 68, 29, 95, 0, 104, 31, 46, 34, 0, 48, 75, 0, 0, 0, 42, 29, 27, 0, 47, 64,{c5.2xlarge=0; c5.xlarge=42; c5a.2xlarge=78; c5a.xlarge=0; d3.2xlarge=51; d3.xlarge=59; i3.2xlarge=31; i3.large=68; i3.xlarge=29; m5.2xlarge=95; m5.large=0; m5.xlarge=104; m5a.2xlarge=31; m5a.large=46; m5a.xlarge=34; m5zn.2xlarge=0; m5zn.large=48; m5zn.xlarge=75; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=42; r5a.large=29; r5a.xlarge=27; z1d.2xlarge=0; z1d.large=47; z1d.xlarge=64},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
viralrecon,exponential,0.15,40,79,CRITICALPATH,356.97,0, 43, 89, 0, 48, 61, 26, 51, 25, 43, 0, 69, 30, 37, 33, 0, 94, 67, 0, 0, 0, 49, 29, 25, 0, 109, 72,{c5.2xlarge=0; c5.xlarge=43; c5a.2xlarge=89; c5a.xlarge=0; d3.2xlarge=48; d3.xlarge=61; i3.2xlarge=26; i3.large=51; i3.xlarge=25; m5.2xlarge=43; m5.large=0; m5.xlarge=69; m5a.2xlarge=30; m5a.large=37; m5a.xlarge=33; m5zn.2xlarge=0; m5zn.large=94; m5zn.xlarge=67; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=49; r5a.large=29; r5a.xlarge=25; z1d.2xlarge=0; z1d.large=109; z1d.xlarge=72},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
viralrecon,exponential,0.15,40,79,CRITICALPATHREVERSE,356.97,0, 44, 86, 0, 47, 54, 27, 39, 28, 47, 0, 59, 29, 54, 25, 0, 105, 79, 0, 0, 0, 41, 27, 34, 0, 105, 70,{c5.2xlarge=0; c5.xlarge=44; c5a.2xlarge=86; c5a.xlarge=0; d3.2xlarge=47; d3.xlarge=54; i3.2xlarge=27; i3.large=39; i3.xlarge=28; m5.2xlarge=47; m5.large=0; m5.xlarge=59; m5a.2xlarge=29; m5a.large=54; m5a.xlarge=25; m5zn.2xlarge=0; m5zn.large=105; m5zn.xlarge=79; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=41; r5a.large=27; r5a.xlarge=34; z1d.2xlarge=0; z1d.large=105; z1d.xlarge=70},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
viralrecon,exponential,0.15,40,79,RESHIV2,356.97,0, 41, 90, 0, 51, 62, 26, 55, 25, 51, 0, 65, 31, 46, 27, 0, 97, 75, 0, 0, 0, 31, 24, 26, 0, 97, 80,{c5.2xlarge=0; c5.xlarge=41; c5a.2xlarge=90; c5a.xlarge=0; d3.2xlarge=51; d3.xlarge=62; i3.2xlarge=26; i3.large=55; i3.xlarge=25; m5.2xlarge=51; m5.large=0; m5.xlarge=65; m5a.2xlarge=31; m5a.large=46; m5a.xlarge=27; m5zn.2xlarge=0; m5zn.large=97; m5zn.xlarge=75; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=31; r5a.large=24; r5a.xlarge=26; z1d.2xlarge=0; z1d.large=97; z1d.xlarge=80},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
viralrecon,exponential,0.15,40,79,RESHIV3,356.97,0, 38, 86, 0, 43, 58, 26, 55, 29, 48, 0, 67, 33, 38, 28, 0, 98, 73, 0, 0, 0, 44, 32, 28, 0, 103, 73,{c5.2xlarge=0; c5.xlarge=38; c5a.2xlarge=86; c5a.xlarge=0; d3.2xlarge=43; d3.xlarge=58; i3.2xlarge=26; i3.large=55; i3.xlarge=29; m5.2xlarge=48; m5.large=0; m5.xlarge=67; m5a.2xlarge=33; m5a.large=38; m5a.xlarge=28; m5zn.2xlarge=0; m5zn.large=98; m5zn.xlarge=73; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=44; r5a.large=32; r5a.xlarge=28; z1d.2xlarge=0; z1d.large=103; z1d.xlarge=73},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
viralrecon,exponential,0.15,40,79,RESHIMAX,356.97,0, 43, 90, 0, 45, 62, 31, 50, 31, 46, 0, 64, 28, 41, 29, 0, 97, 72, 0, 0, 0, 46, 28, 28, 0, 102, 67,{c5.2xlarge=0; c5.xlarge=43; c5a.2xlarge=90; c5a.xlarge=0; d3.2xlarge=45; d3.xlarge=62; i3.2xlarge=31; i3.large=50; i3.xlarge=31; m5.2xlarge=46; m5.large=0; m5.xlarge=64; m5a.2xlarge=28; m5a.large=41; m5a.xlarge=29; m5zn.2xlarge=0; m5zn.large=97; m5zn.xlarge=72; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=46; r5a.large=28; r5a.xlarge=28; z1d.2xlarge=0; z1d.large=102; z1d.xlarge=67},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
viralrecon,exponential,0.15,40,79,RESHIFCFS,356.97,0, 46, 93, 0, 49, 57, 29, 42, 30, 48, 0, 64, 30, 43, 28, 0, 104, 62, 0, 0, 0, 31, 30, 32, 0, 118, 64,{c5.2xlarge=0; c5.xlarge=46; c5a.2xlarge=93; c5a.xlarge=0; d3.2xlarge=49; d3.xlarge=57; i3.2xlarge=29; i3.large=42; i3.xlarge=30; m5.2xlarge=48; m5.large=0; m5.xlarge=64; m5a.2xlarge=30; m5a.large=43; m5a.xlarge=28; m5zn.2xlarge=0; m5zn.large=104; m5zn.xlarge=62; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=31; r5a.large=30; r5a.xlarge=32; z1d.2xlarge=0; z1d.large=118; z1d.xlarge=64},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
viralrecon,exponential,0.15,40,80,MINMIN,356.97,68, 93, 23, 0, 41, 0, 13, 30, 32, 91, 21, 65, 0, 0, 19, 37, 51, 44, 81, 66, 0, 0, 31, 36, 51, 78, 29,{c5.2xlarge=68; c5.xlarge=93; c5a.2xlarge=23; c5a.xlarge=0; d3.2xlarge=41; d3.xlarge=0; i3.2xlarge=13; i3.large=30; i3.xlarge=32; m5.2xlarge=91; m5.large=21; m5.xlarge=65; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=19; m5zn.2xlarge=37; m5zn.large=51; m5zn.xlarge=44; r5.2xlarge=81; r5.large=66; r5.xlarge=0; r5a.2xlarge=0; r5a.large=31; r5a.xlarge=36; z1d.2xlarge=51; z1d.large=78; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
viralrecon,exponential,0.15,40,80,MAXMIN,356.97,69, 73, 25, 0, 33, 0, 14, 22, 39, 99, 25, 64, 0, 0, 18, 40, 54, 33, 94, 66, 0, 0, 27, 39, 66, 67, 33,{c5.2xlarge=69; c5.xlarge=73; c5a.2xlarge=25; c5a.xlarge=0; d3.2xlarge=33; d3.xlarge=0; i3.2xlarge=14; i3.large=22; i3.xlarge=39; m5.2xlarge=99; m5.large=25; m5.xlarge=64; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=18; m5zn.2xlarge=40; m5zn.large=54; m5zn.xlarge=33; r5.2xlarge=94; r5.large=66; r5.xlarge=0; r5a.2xlarge=0; r5a.large=27; r5a.xlarge=39; z1d.2xlarge=66; z1d.large=67; z1d.xlarge=33},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
viralrecon,exponential,0.15,40,80,MCT,356.97,76, 77, 30, 0, 46, 0, 22, 27, 35, 96, 21, 57, 0, 0, 18, 38, 54, 45, 73, 76, 0, 0, 21, 39, 55, 66, 28,{c5.2xlarge=76; c5.xlarge=77; c5a.2xlarge=30; c5a.xlarge=0; d3.2xlarge=46; d3.xlarge=0; i3.2xlarge=22; i3.large=27; i3.xlarge=35; m5.2xlarge=96; m5.large=21; m5.xlarge=57; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=18; m5zn.2xlarge=38; m5zn.large=54; m5zn.xlarge=45; r5.2xlarge=73; r5.large=76; r5.xlarge=0; r5a.2xlarge=0; r5a.large=21; r5a.xlarge=39; z1d.2xlarge=55; z1d.large=66; z1d.xlarge=28},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
viralrecon,exponential,0.15,40,80,ROUNDROBIN,356.97,118, 117, 44, 0, 14, 0, 0, 48, 0, 130, 5, 29, 0, 0, 0, 0, 62, 61, 4, 61, 0, 0, 40, 61, 79, 83, 44,{c5.2xlarge=118; c5.xlarge=117; c5a.2xlarge=44; c5a.xlarge=0; d3.2xlarge=14; d3.xlarge=0; i3.2xlarge=0; i3.large=48; i3.xlarge=0; m5.2xlarge=130; m5.large=5; m5.xlarge=29; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=62; m5zn.xlarge=61; r5.2xlarge=4; r5.large=61; r5.xlarge=0; r5a.2xlarge=0; r5a.large=40; r5a.xlarge=61; z1d.2xlarge=79; z1d.large=83; z1d.xlarge=44},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
viralrecon,exponential,0.15,40,80,STATIC,356.97,49, 73, 26, 0, 51, 0, 28, 27, 58, 74, 23, 79, 0, 0, 27, 45, 51, 24, 87, 74, 0, 0, 24, 21, 52, 77, 30,{c5.2xlarge=49; c5.xlarge=73; c5a.2xlarge=26; c5a.xlarge=0; d3.2xlarge=51; d3.xlarge=0; i3.2xlarge=28; i3.large=27; i3.xlarge=58; m5.2xlarge=74; m5.large=23; m5.xlarge=79; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=27; m5zn.2xlarge=45; m5zn.large=51; m5zn.xlarge=24; r5.2xlarge=87; r5.large=74; r5.xlarge=0; r5a.2xlarge=0; r5a.large=24; r5a.xlarge=21; z1d.2xlarge=52; z1d.large=77; z1d.xlarge=30},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
